movieId,imdbId,tmdbId
4179,0082912,42148
4180,0091836,29492
4181,0096223,25447
4182,0090213,28410
4183,0100842,38545
4184,0039190,19490
4185,0065687,31151
4186,0060424,1888
4187,0057251,38805
4188,0044685,16618
4189,0059245,2428
4190,0053793,22013
4191,0060086,15598
4192,0046899,43332
4193,0113026,62127
4194,0037800,56137
4195,0066740,17965
4196,0059465,29067
4197,0079781,33250
4198,0080421,14460
4199,0099385,17466
4200,0101764,9594
4201,0077504,35976
4202,0068617,4986
4203,0102005,2453
4204,0085868,33676
4205,0100140,4587
4206,0097880,31004
4207,0100232,12773
4208,0127952,125099
4209,0201776,27859
4210,0091474,11454
4211,0100486,38718
4212,0077413,4192
4213,0097179,11607
4214,0088000,14052
4215,0093857,16889
4216,0100049,39934
4217,0118540,26580
4218,0091860,21309
4219,0089208,16263
4220,0071771,4985
4221,0102517,20704
4222,0087015,23730
4223,0215750,853
4224,0242445,10877
4225,0205873,5257
4226,0209144,77
4227,0250274,20322
4228,0125022,10833
4229,0239949,20309
4230,0120352,125093
4231,0244970,12658
4232,0227538,10054
4233,0246989,10646
4234,0236784,2575
4235,0245712,55
4236,0206187,65075
4237,0247380,44379
4238,0164334,2043
4239,0221027,4133
4240,0189192,56715
4241,0266860,10991
4242,0221889,15940
4243,0268200,26791
4244,0260332,44069
4245,0238588,68894
4246,0243155,634
4247,0245686,10956
4248,0236348,19366
4249,0246002,136558
4250,0201485,28308
4251,0221073,9519
4252,0255094,13898
4253,0210149,196280
4254,0231402,9290
4255,0240515,13166
4256,0240402,32590
4257,0249538,109472
4258,0251191,153141
4259,0211492,52654
4260,0199129,70282
4261,0116882,47643
4262,0086250,111
4263,0055895,32488
4265,0132245,10477
4266,0245120,12484
4267,0203755,2144
4268,0141907,24113
4269,0234570,118052
4270,0209163,1734
4271,0243889,38047
4272,0162023,8076
4273,0240913,4973
4274,0056937,8095
4275,0085811,849
4276,0089504,27223
4277,0016039,2981
4278,0025913,39266
4279,0098524,31863
4280,0084917,11307
4281,0062776,46498
4282,0064940,11163
4283,0069191,11035
4284,0060429,18691
4285,0101912,3784
4286,0107130,78133
4287,0058453,22829
4288,0152015,35717
4289,0080539,11936
4290,0101902,25221
4291,0080319,19494
4292,0079638,40842
4293,0090098,19357
4294,0045464,33743
4295,0096875,32924
4296,0066011,9062
4297,0093713,11174
4298,0048021,934
4299,0183790,9476
4300,0212826,37691
4301,0260775,115810
4302,0208911,10613
4303,0204640,19094
4304,0256408,14268
4305,0225071,5852
4306,0126029,808
4307,0206742,49453
4308,0203009,824
4309,0184819,37558
4310,0213149,676
4311,0157411,88727
4312,0210727,26813
4313,0206917,29572
4314,0234407,48109
4315,0189541,291675
4316,0077716,50541
4317,0102343,26255
4318,0100395,22414
4319,0046719,43329
4320,0074254,42233
4321,0101587,1406
4322,0095082,13554
4323,0052902,17664
4324,0048248,66035
4325,0054130,41050
4326,0095647,1632
4327,0054047,966
4328,0060897,12639
4329,0053221,301
4330,0025746,31527
4331,0078227,4988
4332,0094082,12623
4333,0094142,11896
4334,0244316,25538
4335,0081159,17971
4336,0110631,6498
4337,0060934,5923
4338,0041996,15497
4339,0059885,21876
4340,0255798,11090
4341,0161083,14034
4342,0212815,21056
4343,0251075,9397
4344,0244244,9705
4345,0254099,26475
4346,0212827,56934
4347,0234288,29937
4348,0194530,49922
4349,0065528,10364
4350,0116344,32458
4351,0102685,1089
4352,0098300,38043
4353,0086508,9967
4354,0105699,17494
4355,0092272,17465
4356,0045810,759
4357,0045891,10297
4358,0051885,29393
4359,0048605,10653
4360,0047574,21468
4361,0084805,9576
4362,0090770,22323
4363,0066471,31935
4364,0120374,126881
4365,0244709,52616
4366,0230011,10865
4367,0146316,1995
4368,0240462,10808
4369,0232500,9799
4370,0212720,644
4371,0255819,16161
4372,0250224,10691
4373,0258038,10615
4374,0212517,47596
4375,0228242,21488
4376,0284067,59733
4377,0215139,271462
4378,0203119,11826
4379,0179473,24470
4380,0203632,9301
4381,0243493,11444
4382,0226648,15564
4383,0228786,60670
4384,0246765,55551
4385,0210217,40880
4386,0239395,10992
4387,0271027,2140
4388,0257106,4248
4389,0245238,17612
4390,0249380,3134
4391,0224578,34899
4392,0099012,8217
4393,0094663,22478
4394,0058953,26483
4395,0052216,24382
4396,0082136,11286
4397,0087032,11950
4398,0098369,12236
4399,0058249,36245
4400,0045699,43342
4401,0057007,15875
4402,0059124,26573
4403,0053925,23439
4404,0016847,10728
4405,0015064,5991
4406,0056217,11697
4407,0091886,6106
4408,0093940,22477
4409,0105378,19200
4410,0091983,11300
4411,0059740,16211
4412,0069372,28650
4413,0059878,42780
4414,0057693,32569
4415,0082163,20075
4416,0054790,28430
4417,0082966,28794
4418,0084788,20197
4419,0047811,43316
4420,0046754,34689
4421,0118734,25690
4422,0069467,10238
4423,0053796,18929
4424,0065777,4789
4425,0093227,32595
4426,0048261,18030
4427,0063227,18988
4428,0055184,11536
4429,0049513,10339
4430,0102690,39875
4431,0028167,50031
4432,0051036,976
4433,0049966,69605
4434,0059095,65632
4435,0089716,29471
4436,0074991,4780
4437,0076786,11906
4438,0068767,11713
4439,0082176,9589
4440,0067824,12481
4441,0077594,13333
4442,0089461,13938
4443,0082869,10540
4444,0068935,9462
4445,0163862,82623
4446,0173840,2114
4447,0250494,8835
4448,0227445,11371
4449,0262210,78248
4450,0242193,9517
4451,0273300,25985
4452,0227005,15745
4453,0245280,24977
4454,0188913,36107
4455,0120327,113271
4456,0278475,58904
4457,0238015,103489
4458,0109049,13794
4459,0130445,13795
4460,0159423,103488
4461,0182299,73482
4462,0094593,38965
4463,0094594,47817
4464,0094606,31052
4465,0094608,10868
4466,0094602,9395
4467,0096764,14506
4468,0094667,5333
4469,0094669,4281
4470,0094675,2
4471,0094678,26044
4472,0094701,59797
4473,0094712,14911
4474,0094715,15592
4475,0094716,15267
4476,0094739,12710
4477,0094744,30502
4478,0094746,19382
4479,0094747,24679
4480,0094761,9599
4481,0094783,94440
4482,0094799,17170
4483,0094824,18509
4484,0094828,110428
4485,0094846,34604
4486,0094884,14441
4487,0094889,7520
4488,0094894,10126
4489,0094898,9602
4490,0094910,23752
4491,0097125,41952
4492,0090887,3980
4493,0094919,10127
4494,0101627,12702
4495,0094921,27397
4496,0094933,9748
4497,0094961,40095
4498,0094963,10651
4499,0095031,10141
4500,0092929,27362
4501,0095088,5680
4502,0095107,26386
4503,0095119,34053
4504,0095145,25884
4505,0095169,26355
4506,0095174,10675
4507,0095178,38982
4508,0095243,10130
4509,0095253,2617
4510,0095288,38615
4511,0095304,21362
4512,0095326,30690
4513,0095333,75889
4514,0095334,38500
4515,0095360,26723
4516,0095409,20443
4517,0095484,49365
4518,0095488,11347
4519,0095489,12144
4520,0095519,13704
4521,0095532,12505
4522,0095599,41963
4523,0095638,13482
4524,0095654,34014
4525,0095662,29739
4526,0095687,12120
4527,0095736,47818
4528,0095774,38617
4529,0095801,3543
4530,0095853,51321
4531,0095963,9604
4532,0095990,24929
4533,0089907,10925
4534,0095993,13965
4535,0084296,24266
4536,0096003,58434
4537,0096018,18197
4538,0096029,70842
4539,0096030,38909
4540,0096037,17126
4541,0096071,11503
4542,0096087,38558
4543,0096098,9717
4544,0096101,11966
4545,0091949,2605
4546,0096163,8740
4547,0096180,25497
4548,0096193,38560
4549,0096200,50203
4550,0096203,26798
4551,0096241,91445
4552,0096251,41428
4553,0096256,8337
4554,0096280,47493
4555,0096289,8463
4556,0096294,41974
4557,0096316,28176
4558,0096320,9493
4559,0096380,26603
4560,0096425,33172
4561,0096426,29095
4562,0096454,12582
4563,0096486,10001
4564,0096794,11352
4565,0088708,12500
4566,0092548,25678
4567,0096804,25682
4568,0096913,17882
4569,0106393,32049
4570,0096926,45225
4571,0096928,1648
4572,0096933,4105
4573,0096943,22711
4574,0096945,19124
4575,0096976,69828
4576,0097001,53150
4577,0097027,10142
4578,0097044,3064
4579,0097109,86093
4580,0097138,10134
4581,0097142,21291
4582,0097166,4925
4583,0097211,30352
4584,0097236,15142
4585,0097235,14550
4586,0097243,32075
4587,0097257,2210
4588,0097262,25005
4589,0085475,21721
4590,0097276,116014
4591,0097289,11828
4592,0097314,55699
4593,0097328,10551
4594,0097334,20713
4595,0097336,27461
4596,0097435,41969
4597,0097438,1380
4598,0096870,19157
4599,0097457,11465
4600,0097458,17190
4601,0097478,55059
4602,0097481,9085
4603,0097500,17819
4604,0097521,46786
4605,0097531,14776
4606,0097567,59585
4607,0097570,32855
4608,0097579,29185
4609,0097607,39787
4610,0097613,32059
4611,0097626,505
4612,0097635,4486
4613,0097637,10345
4614,0097659,10222
4615,0097714,12774
4616,0097722,14621
4617,0097731,19118
4618,0097737,14372
4619,0097758,15138
4620,0097770,9972
4621,0097778,9494
4622,0097790,17362
4623,0097815,9942
4624,0097858,8216
4625,0097883,4296
4626,0097889,24739
4627,0097892,39197
4628,0097965,9686
4629,0097967,27418
4630,0097987,39002
4631,0098022,43345
4632,0098051,31606
4633,0098068,27607
4634,0098073,37146
4635,0098097,20006
4636,0098141,8867
4637,0098180,12663
4638,0163025,331
4639,0265029,11467
4640,0222851,327
4641,0162346,1548
4642,0248845,13403
4643,0133152,869
4644,0237539,552
4645,0123948,36095
4646,0203540,33379
4647,0261755,196859
4648,0259442,47574
4649,0243655,2171
4650,0098184,87462
4651,0098188,20307
4652,0098193,19142
4653,0098194,41946
4654,0098206,10135
4655,0098219,32767
4656,0098224,56162
4657,0098230,24254
4658,0098253,19236
4659,0098260,32261
4660,0098261,60276
4661,0098273,12150
4662,0098282,11185
4663,0098308,47045
4664,0098319,18683
4665,0098320,12521
4666,0098343,12478
4667,0098347,49788
4668,0098356,31083
4669,0098385,30666
4670,0094035,25155
4671,0098725,65015
4672,0098436,24077
4673,0098439,9618
4674,0098442,16560
4675,0098471,31608
4676,0098519,22102
4677,0098536,6951
4678,0098546,11959
4679,0098554,2616
4680,0098577,7091
4681,0098621,249
4682,0098622,11342
4683,0098663,183
4684,0098678,32330
4685,0108517,24126
4686,0108539,8494
4687,0056868,26535
4688,0101465,41784
4689,0065761,27431
4690,0087089,2148
4691,0087130,42033
4692,0087428,11308
4693,0116604,23239
4694,0119512,53119
4695,0078490,31941
4696,0083366,19317
4697,0083624,27813
4698,0119842,57745
4699,0218922,2057
4700,0247638,9880
4701,0266915,5175
4702,0262826,21596
4703,0094868,41951
4704,0056059,11385
4705,0077288,4484
4706,0080489,11684
4707,0102299,44414
4708,0060668,44258
4709,0064782,20391
4710,0075213,12584
4711,0108323,70042
4712,0064285,1627
4713,0080360,11542
4714,0080377,17169
4715,0080402,39176
4716,0080408,33214
4717,0080436,19267
4718,0252866,2770
4719,0181739,12610
4720,0230600,1933
4721,0244000,13496
4722,0250202,21055
4723,0250323,24936
4724,0221559,80070
4725,0261983,10972
4726,0262076,207541
4727,0238112,1722
4728,0250687,9896
4729,0168446,26665
4731,0251141,125707
4732,0258470,9683
4733,0256524,2779
4734,0261392,2294
4735,0228333,10016
4736,0234829,26602
4737,0221799,37920
4738,0208196,22230
4739,0233699,206412
4740,0206926,13966
4741,0203166,742
4742,0160710,248757
4743,0255653,15104
4744,0263488,8922
4745,0184791,11065
4746,0219400,21118
4747,0155197,46727
4748,0103596,16314
4749,0109015,18885
4750,0112255,40508
4751,0080907,5922
4752,0081114,27346
4753,0092147,34223
4754,0070917,16307
4755,0118178,27681
4756,0246544,11370
4757,0202470,12508
4758,0218619,14033
4759,0269341,25462
4760,0238066,223346
4761,0200427,34714
4762,0259981,47161
4763,0263957,106230
4764,0243595,35176
4765,0242587,18734
4766,0250809,44321
4767,0047795,26661
4768,0013086,5998
4769,0248912,58062
4770,0221218,2176
4771,0180734,20857
4772,0229340,22617
4773,0273253,75386
4774,0246464,2185
4775,0118589,10696
4776,0139654,2034
4777,0243759,21538
4778,0264476,51722
4779,0270971,101860
4780,0255321,48834
4781,0263728,30379
4782,0239986,31016
4783,0264578,32567
4784,0082416,12537
4785,0063032,9028
4786,0070294,16180
4787,0102316,11521
4788,0079579,21028
4789,0071994,27327
4790,0075132,35200
4791,0067921,21242
4792,0053559,29756
4793,0082770,82523
4794,0093677,20115
4795,0058092,30295
4796,0053877,25767
4797,0052896,33725
4798,0051773,22874
4799,0057193,11576
4800,0029081,43860
4801,0033836,43802
4802,0053143,9660
4803,0067588,15393
4804,0055312,248
4805,0050933,40885
4806,0059527,25905
4807,0086352,21148
4808,0108473,1644
4809,0086312,12502
4810,0076172,66092
4811,0079766,10373
4812,0091993,13766
4813,0044207,16380
4814,0260866,12103
4815,0252501,11313
4816,0196229,9398
4817,0236034,35066
4818,0245891,45864
4819,0242994,55372
4820,0281376,292947
4821,0206314,10866
4822,0273799,34549
4823,0240890,9778
4824,0265212,34453
4825,0240419,58429
4826,0080437,16121
4827,0080464,40220
4828,0082100,166
4829,0058283,42787
4830,0080474,1623
4831,0080492,40932
4832,0080500,32027
4833,0080516,13550
4834,0080520,13612
4835,0080549,16769
4836,0080556,42158
4837,0080569,27958
4838,0082226,86463
4839,0080603,31703
4840,0080610,1716
4841,0080634,27059
4842,0080641,20681
4843,0219126,57743
4844,0219965,3172
4845,0250310,17708
4846,0108148,12780
4847,0243255,570
4848,0166924,1018
4849,0206963,25641
4850,0164917,16767
4851,0245501,102933
4852,0166110,11380
4853,0072732,27396
4854,0061489,26299
4855,0066999,984
4856,0109609,15559
4857,0067093,14811
4858,0084043,21741
4859,0095428,77670
4860,0087666,55727
4861,0119682,15560
4862,0102555,9585
4863,0072979,14267
4864,0105601,45929
4865,0120681,768
4866,0272020,2100
4867,0200027,11091
4868,0263101,3173
4869,0227277,27092
4870,0217355,23941
4871,0246628,18192
4872,0256103,11845
4873,0243017,9081
4874,0272152,167
4875,0279286,34043
4876,0245674,9378
4877,0236019,27444
4878,0246578,141
4879,0253126,10034
4880,0264796,11457
4881,0243133,10778
4882,0236000,78657
4883,0234988,67385
4884,0278102,151727
4885,0249478,11456
4886,0198781,585
4887,0267804,10796
4888,0275719,23949
4889,0252503,11088
4890,0256380,9889
4891,0177888,140511
4892,0246072,133115
4893,0080130,45964
4894,0086443,32014
4895,0290332,13408
4896,0241527,671
4897,0245115,17731
4898,0234354,20794
4899,0265087,11469
4900,0253798,14369
4901,0266987,1535
4902,0256009,1433
4903,0247425,1999
4904,0139951,58098
4905,0070169,78076
4906,0072747,87774
4907,0068168,23847
4908,0054177,50785
4909,0082558,12472
4910,0073233,42258
4911,0076221,11834
4912,0062994,16085
4913,0053717,27405
4914,0053472,269
4915,0083630,16441
4916,0074899,11422
4917,0076342,31037
4918,0052415,40739
4919,0090095,10656
4920,0035140,32847
4921,0024264,39938
4922,0042539,38766
4923,0035957,43510
4924,0062673,35284
4925,0077321,14584
4926,0209037,58886
4927,0076299,72277
4928,0075824,5781
4929,0084809,23805
4930,0060437,34388
4931,0080646,39867
4932,0080661,11033
4933,0080671,69716
4934,0080707,37835
4935,0080715,33356
4936,0080716,3537
4937,0080724,38922
4938,0080728,27145
4939,0080736,8738
4940,0080738,28614
4941,0080745,3604
4942,0052564,6974
4943,0074157,26398
4944,0075989,42218
4945,0074483,10649
4946,0082350,42566
4947,0076070,17689
4948,0051755,34084
4949,0089348,15983
4950,0085862,14854
4951,0100054,10847
4952,0089622,33525
4953,0076535,27591
4954,0054135,299
4955,0093966,31945
4956,0081568,42160
4957,0086383,10650
4958,0159273,8007
4959,0242252,19076
4960,0160403,81442
4961,0282856,50562
4962,0193560,13503
4963,0240772,161
4964,0233841,43774
4965,0270259,31064
4966,0050539,31682
4967,0283509,8342
4968,0261066,55479
4969,0037515,4886
4970,0020697,228
4971,0087747,23111
4972,0066195,42597
4973,0211915,194
4974,0277371,11397
4975,0259711,1903
4976,0280778,11889
4977,0283431,28171
4978,0259393,9523
4979,0265666,9428
4980,0101452,1649
4981,0090852,11938
4982,0052320,43143
4983,0089283,35201
4984,0060714,42724
4985,0088103,24264
4986,0084684,27150
4987,0086346,26978
4988,0094318,19209
4989,0278488,8386
4990,0268397,12589
4991,0279889,12312
4992,0035423,11232
4993,0120737,120
4994,0268995,11086
4995,0268978,453
4996,0228687,18939
4997,0217331,12724
4998,0051525,11414
4999,0027532,31507
5000,0064652,42612
5001,0036323,18783
5002,0068612,12593
5003,0071913,14683
5004,0063415,10794
5005,0052182,43136
5006,0105287,45491
5007,0058672,5052
5008,0051201,37257
5009,0248667,8489
5010,0265086,855
5011,0245046,12660
5012,0086619,10269
5013,0280707,5279
5014,0277027,10950
5015,0285742,1365
5016,0120824,6440
5017,0045555,14580
5018,0104922,49410
5019,0048527,28296
5020,0117653,24206
5021,0074937,6037
5022,0057490,42987
5023,0105789,61418
5024,0242795,27099
5025,0273923,11857
5026,0237534,6312
5027,0099044,11595
5028,0269746,24166
5029,0109417,26337
5030,0093106,59066
5031,0087682,77985
5032,0086205,77074
5033,0100530,10170
5034,0103129,18317
5035,0066585,98491
5036,0077289,26686
5037,0048312,61934
5038,0083951,27273
5039,0082288,848
5040,0087078,9610
5041,0085542,15035
5042,0080752,16127
5043,0080754,31603
5044,0080756,32020
5045,0080771,33155
5046,0160399,4965
5047,0240468,11891
5048,0281373,11888
5049,0083511,150
5050,0206608,35263
5051,0243862,112
5052,0268696,125717
5053,0109288,20678
5054,0085271,15050
5055,0106770,10423
5056,0071691,11710
5057,0057071,17691
5058,0074626,27378
5059,0145046,57976
5060,0066026,651
5061,0087751,31955
5062,0060955,20620
5063,0055257,18647
5064,0245844,11362
5065,0265349,2637
5066,0281358,10229
5067,0294289,50819
5068,0276501,12659
5069,0270933,68149
5070,0220514,41870
5071,0220627,35650
5072,0293416,9606
5073,0208990,11447
5074,0250081,16550
5075,0219405,13915
5076,0106223,34723
5077,0097116,31674
5078,0087233,52744
5079,0047688,43340
5080,0240900,20009
5081,0188453,2084
5082,0201899,50225
5083,0295552,74692
5084,0071266,39775
5085,0046828,51044
5086,0101891,29475
5087,0078122,4267
5088,0072353,4031
5089,0082525,47871
5090,0050781,11594
5091,0070354,19562
5092,0265298,11870
5093,0233469,9884
5094,0246894,11535
5095,0265713,27593
5096,0109190,11212
5097,0024914,29887
5098,0027527,32484
5099,0028988,28345
5100,0085891,69928
5101,0086194,21921
5102,0107985,21845
5103,0108037,11528
5104,0103186,2441
5105,0069995,931
5106,0275022,17130
5107,0251114,10592
5108,0251160,8470
5109,0280030,16690
5110,0247745,39939
5111,0107034,9272
5112,0253200,14778
5113,0060200,19137
5114,0044391,32499
5115,0060218,8737
5116,0050306,33668
5117,0073026,39282
5118,0068687,40687
5119,0054269,37230
5120,0069281,993
5121,0075276,11698
5122,0067803,41357
5123,0070819,42458
5124,0055539,93427
5125,0081698,14475
5126,0050294,43715
5127,0259288,10052
5128,0238546,11979
5129,0260746,75151
5130,0229002,35868
5131,0207524,13791
5132,0231956,27824
5133,0184719,270306
5134,0291341,9991
5135,0265343,480
5136,0275067,44340
5137,0143861,18984
5138,0301893,25006
5139,0074174,23479
5140,0077199,66946
5141,0075718,19050
5142,0061781,38442
5143,0048310,108266
5144,0051876,108267
5145,0059415,39387
5146,0216651,15999
5147,0050986,614
5148,0057889,56133
5149,0046839,121703
5150,0124185,77955
5151,0243736,2752
5152,0277434,10590
5153,0204700,40723
5154,0069729,29039
5155,0068273,22910
5156,0066830,42517
5157,0094860,40364
5158,0085380,115332
5159,0104254,13225
5160,0082559,21380
5161,0110146,46717
5162,0091295,63510
5163,0092576,20465
5164,0108395,35614
5165,0080057,7219
5166,0027286,35810
5167,0039645,18649
5168,0043983,18646
5169,0038057,17058
5170,0278295,13950
5171,0268695,2135
5172,0290212,15186
5173,0127516,43997
5174,0099566,31651
5175,0099768,47869
5176,0160498,207490
5177,0035015,965
5178,0109855,33135
5179,0080798,10889
5180,0080813,16149
5181,0080836,54287
5182,0080846,25628
5183,0080850,65262
5184,0080855,10935
5185,0080863,44004
5186,0080888,22288
5187,0080889,32030
5188,0080895,119617
5189,0080904,29343
5190,0080928,39503
5192,0080934,7988
5193,0080948,15310
5194,0076276,17909
5195,0081027,22130
5196,0081059,26843
5197,0081060,27458
5198,0081070,14807
5199,0081071,14729
5200,0081109,46973
5201,0081112,8690
5202,0081176,39543
5203,0081178,39578
5204,0081182,3418
5205,0081184,30924
5206,0081186,14929
5207,0081187,75552
5208,0081237,18910
5210,0081248,24919
5211,0081249,26200
5212,0081259,24825
5213,0081268,38147
5214,0076489,24032
5215,0081269,26179
5216,0081323,4499
5217,0082924,11333
5218,0268380,425
5219,0120804,1576
5220,0284490,5851
5221,0216799,25014
5222,0264761,15647
5223,0256259,25110
5224,0282864,38880
5225,0245574,1391
5226,0085154,18172
5227,0055774,24248
5228,0032520,14605
5229,0125209,19797
5230,0040679,17804
5231,0035262,31805
5232,0032993,13861
5233,0038032,29021
5234,0034116,31812
5235,0105459,13006
5236,0097106,28213
5237,0083169,10627
5238,0081420,42750
5239,0081441,27930
5240,0081445,259557
5241,0081480,28124
5242,0081485,41034
5243,0081499,11563
5244,0081506,15119
5245,0081518,55792
5246,0081529,12705
5247,0076729,11006
5248,0086325,15120
5249,0081547,40072
5250,0081562,21629
5251,0081590,16026
5252,0081609,2371
5253,0081614,73134
5254,0187738,36586
5255,0279781,6020
5256,0286162,39541
5257,0123114,125764
5258,0262432,18292
5259,0054988,29394
5260,0192745,112942
5261,0067345,90974
5262,0055200,29402
5263,0058620,29396
5264,0250305,15028
5265,0266452,9275
5266,0258000,4547
5267,0265662,14635
5268,0248190,29135
5269,0254686,1791
5270,0250282,184835
5271,0273048,41756
5272,0279065,35651
5273,0188128,62956
5274,0109217,116904
5275,0068309,22784
5276,0087100,40814
5277,0087222,53426
5278,0089167,24585
5279,0102103,17990
5280,0102829,129542
5281,0096466,5678
5282,0257756,11560
5283,0283111,11452
5284,0245407,18435
5285,0246134,35944
5286,0216689,64310
5287,0098994,25501
5288,0083590,26851
5289,0039204,17487
5290,0058100,34276
5291,0042876,548
5292,0076723,11590
5293,0264472,1537
5294,0264616,12149
5295,0191074,44373
5296,0253867,11812
5297,0266391,35080
5298,0219822,441
5299,0259446,8346
5300,0050086,14168
5301,0072705,32617
5302,0072737,31671
5303,0099892,2565
5304,0038890,307
5305,0095989,15482
5306,0093854,45878
5307,0103035,6393
5308,0094137,12154
5309,0098966,11630
5310,0090196,25133
5311,0081738,21970
5312,0264935,11892
5313,0277296,9334
5314,0291003,36093
5315,0226935,35694
5316,0157583,10491
5317,0239507,70054
5318,0271582,18323
5319,0247586,18079
5320,0160905,110989
5321,0253840,35337
5322,0262911,59199
5323,0211443,11470
5324,0282687,16643
5325,0275309,1282
5326,0281865,21220
5327,0181912,52717
5328,0287645,69324
5329,0235737,11468
5330,0274868,292917
5331,0120467,19085
5332,0088758,73462
5333,0047892,26030
5334,0099204,10164
5335,0088931,42048
5336,0079013,62001
5337,0101701,28117
5338,0095186,40555
5339,0104466,28384
5340,0065916,46691
5341,0071746,27094
5342,0091647,26725
5343,0108311,17168
5344,0088256,48482
5345,0098513,56179
5346,0100934,5203
5347,0231448,13201
5348,0278823,9689
5349,0145487,557
5350,0282771,69850
5351,0289054,44768
5352,0077234,1815
5353,0068326,55106
5354,0064117,28289
5355,0074292,32037
5356,0073043,39154
5357,0110157,24767
5358,0100196,33796
5359,0102753,32221
5360,0086397,28466
5361,0103247,12227
5362,0111701,43643
5363,0241760,10985
5364,0250797,2251
5365,0239234,2894
5366,0103253,20712
5367,0091578,11240
5368,0052600,46592
5369,0071216,45186
5370,0092652,86483
5371,0078916,5425
5372,0045591,14117
5373,0050634,38360
5374,0058007,29318
5375,0038589,28907
5376,0079429,39771
5377,0276751,245
5378,0121765,1894
5379,0247199,4012
5380,0278500,9026
5381,0062790,42193
5382,0077523,15417
5383,0052905,11791
5384,0051758,28577
5385,0077838,13963
5386,0050858,23102
5387,0278435,1957
5388,0278504,320
5389,0166813,9023
5390,0254199,27834
5391,0268690,17734
5392,0049038,24010
5393,0051496,39435
5394,0044557,24005
5395,0071532,44800
5396,0054022,24014
5397,0044916,24008
5398,0056406,53229
5399,0047422,1936
5400,0164184,4614
5401,0279493,12277
5402,0295480,267345
5403,0277322,112991
5404,0090570,15677
5405,0037627,58455
5406,0045679,36554
5407,0211286,48216
5408,0158033,41165
5409,0105219,13153
5410,0067756,811
5411,0057541,43532
5412,0080097,163907
5413,0079788,7216
5414,0280486,3132
5415,0279778,9583
5416,0298798,18408
5417,0285441,13245
5418,0258463,2501
5419,0267913,9637
5420,0245562,12100
5421,0238924,16857
5422,0282768,52258
5423,0210065,10394
5424,0242508,27451
5425,0244479,15813
5426,0068245,31591
5427,0082146,18905
5428,0087042,14774
5429,0062626,4993
5430,0108504,27052
5431,0077621,34130
5432,0095296,38950
5433,0090021,17898
5434,0040823,21635
5435,0061770,27945
5436,0051739,43139
5437,0091472,30194
5438,0100135,10169
5439,0083015,27225
5440,0041866,13909
5441,0105631,103299
5442,0103184,41805
5443,0247444,35696
5444,0275847,11544
5445,0181689,180
5446,0252444,9555
5447,0286179,57022
5448,0314166,17710
5449,0280590,2022
5450,0258273,50035
5451,0265591,9719
5452,0107438,11982
5453,0107443,27224
5454,0104897,12251
5455,0102573,88818
5456,0111653,30114
5457,0105885,70489
5458,0308506,21972
5459,0120912,608
5460,0289408,59387
5461,0263725,26290
5462,0305396,17043
5463,0253556,6278
5464,0257044,4147
5465,0297721,16664
5466,0269499,14651
5467,0244094,96238
5468,0050084,15096
5469,0076100,19731
5470,0044744,20324
5471,0089798,49370
5472,0068156,14902
5473,0072976,42254
5474,0068837,1842
5475,0065234,2721
5476,0220506,11442
5477,0254455,1364
5478,0271367,8869
5479,0267626,8665
5480,0243585,10996
5481,0295178,818
5482,0276033,18357
5483,0303353,29047
5484,0303243,45861
5485,0271219,39141
5486,0246500,33152
5487,0074608,149445
5488,0067227,10309
5489,0079641,6404
5490,0074205,19133
5491,0049170,43199
5492,0061653,43915
5493,0061810,24130
5494,0040866,43445
5495,0060708,36645
5496,0035160,5155
5497,0059557,23728
5498,0058888,3780
5499,0075147,10786
5500,0088286,8764
5501,0295427,13908
5502,0286106,2675
5503,0265930,12308
5504,0287717,9488
5505,0279113,9962
5506,0309377,9573
5507,0295701,7451
5508,0274309,2750
5509,0303356,30586
5510,0283288,61112
5511,0285869,92384
5512,0290823,43772
5513,0327036,20337
5514,0292066,27062
5515,0120263,34070
5516,0274117,6173
5517,0232083,10305
5518,0082054,42337
5519,0065537,18694
5520,0217119,74578
5521,0093780,10081
5522,0073631,11484
5523,0180052,11692
5524,0300532,9266
5525,0246772,3640
5526,0255589,8653
5527,0256276,30072
5528,0265459,9357
5529,0261289,12771
5530,0258153,9296
5531,0281322,15070
5532,0280424,26942
5533,0283991,206042
5534,0290662,26895
5535,0268219,60608
5536,0267563,146231
5537,0300453,97447
5538,0088885,11243
5539,0090799,19975
5540,0082186,10323
5541,0102059,9595
5542,0080931,28319
5543,0078350,46878
5544,0080025,24750
5545,0051134,31393
5546,0094597,24038
5547,0109368,79783
5548,0090966,9941
5549,0053825,18639
5550,0049452,39833
5551,0037219,32858
5552,0050894,3127
5553,0094025,10859
5554,0055623,32825
5555,0083336,10725
5556,0295254,9544
5557,0187512,23967
5558,0235553,57351
5559,0270480,26165
5560,0022599,31514
5561,0103125,13571
5562,0275688,26056
5563,0269095,13536
5564,0283026,20616
5565,0309521,
5566,0219756,96218
5567,0084133,79319
5568,0087507,16806
5569,0068833,15516
5570,0117883,9299
5571,0294431,113369
5572,0303714,10611
5573,0265808,12770
5574,0293662,4108
5575,0269329,55903
5576,0177746,46466
5577,0280760,9685
5579,0298238,87481
5580,0106315,16370
5581,0099128,18913
5582,0103924,14361
5583,0032390,41021
5584,0099512,18943
5585,0101821,32685
5586,0064397,64079
5587,0089274,18477
