Id,rating
133_145,1.0
133_222,1.0
133_265,1.0
133_282,1.0
133_292,1.0
133_340,1.0
133_351,1.0
133_457,1.0
133_471,1.0
133_480,1.0
133_555,1.0
134_805,1.0
134_1876,1.0
134_2002,1.0
134_2231,1.0
134_2987,1.0
134_3033,1.0
134_4489,1.0
134_5378,1.0
134_5952,1.0
135_296,1.0
135_541,1.0
135_1208,1.0
135_3155,1.0
135_8368,1.0
135_8622,1.0
136_10,1.0
136_21,1.0
136_47,1.0
136_50,1.0
136_110,1.0
136_153,1.0
136_160,1.0
136_165,1.0
136_185,1.0
136_377,1.0
136_480,1.0
136_593,1.0
136_597,1.0
137_5,1.0
137_50,1.0
137_527,1.0
137_1092,1.0
137_1213,1.0
137_1259,1.0
137_1732,1.0
137_1923,1.0
137_2058,1.0
137_2571,1.0
137_2688,1.0
137_2702,1.0
137_3176,1.0
137_3238,1.0
138_2145,1.0
138_3396,1.0
138_3534,1.0
138_7361,1.0
138_8810,1.0
138_47518,1.0
138_53972,1.0
138_72378,1.0
139_21,1.0
139_25,1.0
139_70,1.0
139_173,1.0
139_296,1.0
139_608,1.0
139_637,1.0
139_733,1.0
139_785,1.0
139_1079,1.0
139_1120,1.0
139_1209,1.0
139_1213,1.0
139_1221,1.0
139_1321,1.0
139_1676,1.0
139_1889,1.0
139_1954,1.0
139_2360,1.0
139_2699,1.0
139_3578,1.0
139_4546,1.0
139_4873,1.0
139_6365,1.0
139_6773,1.0
139_7361,1.0
139_7438,1.0
139_8873,1.0
139_32587,1.0
139_44555,1.0
139_55820,1.0
139_63082,1.0
139_72226,1.0
141_34,1.0
141_150,1.0
141_153,1.0
141_160,1.0
141_163,1.0
141_165,1.0
141_207,1.0
141_339,1.0
141_362,1.0
141_374,1.0
141_427,1.0
141_457,1.0
141_474,1.0
141_500,1.0
141_539,1.0
141_616,1.0
142_1089,1.0
142_1198,1.0
142_1261,1.0
142_1517,1.0
142_1704,1.0
142_1997,1.0
142_2413,1.0
142_3671,1.0
142_3793,1.0
142_4027,1.0
142_5349,1.0
142_5502,1.0
142_6333,1.0
142_6942,1.0
142_7099,1.0
142_8636,1.0
142_8641,1.0
142_33794,1.0
142_46578,1.0
142_48385,1.0
142_51662,1.0
142_56174,1.0
142_59369,1.0
142_68157,1.0
142_71535,1.0
142_74754,1.0
142_99114,1.0
142_152077,1.0
142_164179,1.0
143_802,1.0
143_1210,1.0
143_1356,1.0
144_110,1.0
144_356,1.0
144_380,1.0
144_541,1.0
144_1047,1.0
144_1131,1.0
144_1214,1.0
144_1441,1.0
144_1527,1.0
144_1580,1.0
144_1680,1.0
144_2046,1.0
144_2739,1.0
144_2858,1.0
144_4896,1.0
144_5377,1.0
144_5445,1.0
144_6378,1.0
144_7147,1.0
144_7299,1.0
144_8368,1.0
144_54001,1.0
144_68358,1.0
144_78316,1.0
145_750,1.0
145_924,1.0
145_1126,1.0
145_2522,1.0
145_3307,1.0
145_3721,1.0
145_3883,1.0
145_4973,1.0
145_5864,1.0
145_26700,1.0
146_266,1.0
146_1246,1.0
146_1682,1.0
146_5952,1.0
146_6874,1.0
146_7153,1.0
146_50872,1.0
146_89492,1.0
146_104374,1.0
146_106782,1.0
146_112623,1.0
146_122912,1.0
146_122920,1.0
146_134130,1.0
146_187541,1.0
146_195159,1.0
147_1,1.0
147_6,1.0
147_25,1.0
147_52,1.0
147_58,1.0
147_94,1.0
147_111,1.0
147_246,1.0
147_260,1.0
147_280,1.0
147_318,1.0
147_377,1.0
147_474,1.0
147_1172,1.0
147_1183,1.0
147_1215,1.0
147_1217,1.0
147_1240,1.0
147_1249,1.0
147_1321,1.0
147_1387,1.0
147_1394,1.0
147_1407,1.0
147_1639,1.0
147_1641,1.0
147_1748,1.0
147_1834,1.0
147_1952,1.0
147_2174,1.0
147_2396,1.0
147_2413,1.0
147_2628,1.0
147_2710,1.0
147_2723,1.0
147_2871,1.0
147_3273,1.0
148_47,1.0
148_50,1.0
148_110,1.0
148_593,1.0
148_899,1.0
148_903,1.0
148_926,1.0
148_1172,1.0
148_1178,1.0
148_1193,1.0
148_1201,1.0
148_1209,1.0
148_1247,1.0
148_1250,1.0
148_1284,1.0
148_2028,1.0
148_2176,1.0
148_2324,1.0
148_2329,1.0
148_2571,1.0
148_2959,1.0
148_3462,1.0
148_5060,1.0
148_5952,1.0
148_7153,1.0
148_79132,1.0
148_92259,1.0
148_112556,1.0
149_163,1.0
149_1438,1.0
149_1722,1.0
149_1960,1.0
149_2571,1.0
149_45722,1.0
150_150,1.0
150_1265,1.0
150_7346,1.0
150_30749,1.0
150_46972,1.0
151_589,1.0
151_1610,1.0
151_2628,1.0
151_2858,1.0
151_4886,1.0
151_4963,1.0
151_6377,1.0
151_8665,1.0
151_31685,1.0
151_34405,1.0
151_49272,1.0
151_53000,1.0
151_59784,1.0
151_81591,1.0
152_32,1.0
152_34,1.0
152_527,1.0
152_1089,1.0
152_1213,1.0
152_1265,1.0
152_1673,1.0
152_2028,1.0
152_2858,1.0
152_2959,1.0
152_3147,1.0
152_3301,1.0
152_3510,1.0
152_3598,1.0
152_3617,1.0
152_3623,1.0
152_3717,1.0
152_3755,1.0
152_3793,1.0
152_3916,1.0
152_4025,1.0
152_4265,1.0
153_8533,1.0
153_31696,1.0
153_33660,1.0
153_58025,1.0
153_68358,1.0
153_79132,1.0
153_79293,1.0
153_80489,1.0
153_88129,1.0
153_166635,1.0
153_168252,1.0
153_194448,1.0
154_260,1.0
154_2628,1.0
154_2858,1.0
154_2959,1.0
154_4993,1.0
154_67255,1.0
154_67408,1.0
154_68554,1.0
154_68952,1.0
154_72226,1.0
154_72378,1.0
154_78209,1.0
154_81229,1.0
154_87430,1.0
154_93363,1.0
154_95510,1.0
154_96737,1.0
154_99112,1.0
155_441,1.0
155_648,1.0
155_1042,1.0
155_1073,1.0
155_1136,1.0
155_1193,1.0
155_1197,1.0
155_1221,1.0
155_1260,1.0
155_1270,1.0
155_1580,1.0
155_1653,1.0
155_2150,1.0
155_2329,1.0
155_2413,1.0
155_2571,1.0
155_2700,1.0
155_2706,1.0
155_2915,1.0
155_2959,1.0
155_3052,1.0
155_3174,1.0
155_3246,1.0
155_3623,1.0
155_3911,1.0
155_3949,1.0
155_4022,1.0
155_4027,1.0
155_4239,1.0
155_4995,1.0
155_5378,1.0
155_5577,1.0
155_5669,1.0
155_5902,1.0
155_6016,1.0
155_6365,1.0
155_6440,1.0
155_7438,1.0
155_8528,1.0
155_31658,1.0
155_33166,1.0
155_33493,1.0
155_37731,1.0
155_44199,1.0
155_48394,1.0
155_49272,1.0
155_55765,1.0
155_60950,1.0
155_64839,1.0
155_68157,1.0
155_69122,1.0
156_34,1.0
156_36,1.0
156_236,1.0
156_296,1.0
156_500,1.0
156_837,1.0
156_1042,1.0
156_1094,1.0
156_1566,1.0
156_1580,1.0
156_1641,1.0
156_1672,1.0
156_1721,1.0
157_260,1.0
157_1784,1.0
157_3580,1.0
157_4737,1.0
157_4865,1.0
158_11,1.0
158_32,1.0
158_150,1.0
158_160,1.0
158_161,1.0
158_223,1.0
158_224,1.0
158_225,1.0
158_252,1.0
158_339,1.0
158_353,1.0
158_356,1.0
158_377,1.0
158_410,1.0
158_420,1.0
158_450,1.0
158_480,1.0
158_508,1.0
158_553,1.0
158_589,1.0
159_318,1.0
159_344,1.0
159_586,1.0
159_912,1.0
159_1136,1.0
159_1197,1.0
159_1927,1.0
159_1968,1.0
159_2502,1.0
159_2572,1.0
159_2723,1.0
159_2762,1.0
159_3753,1.0
159_3968,1.0
159_3977,1.0
159_3999,1.0
159_4054,1.0
159_4306,1.0
159_4700,1.0
159_4770,1.0
159_4993,1.0
159_5418,1.0
159_5459,1.0
159_5989,1.0
159_6333,1.0
159_6503,1.0
159_7143,1.0
159_7458,1.0
159_8464,1.0
159_8528,1.0
159_40819,1.0
159_44694,1.0
159_48082,1.0
159_53123,1.0
159_54286,1.0
159_56587,1.0
159_56949,1.0
159_58803,1.0
159_60037,1.0
159_61323,1.0
159_62553,1.0
160_47,1.0
160_253,1.0
160_364,1.0
160_380,1.0
160_393,1.0
160_592,1.0
160_1240,1.0
160_1527,1.0
160_2011,1.0
160_2012,1.0
160_2174,1.0
160_2762,1.0
160_4006,1.0
160_4306,1.0
160_6539,1.0
160_6874,1.0
160_6934,1.0
160_8622,1.0
160_32587,1.0
160_40815,1.0
161_21,1.0
161_342,1.0
161_357,1.0
161_440,1.0
161_912,1.0
161_953,1.0
161_1094,1.0
161_1234,1.0
161_1380,1.0
161_1957,1.0
161_2657,1.0
161_2762,1.0
161_2950,1.0
161_3623,1.0
161_3751,1.0
161_3967,1.0
161_3978,1.0
161_3996,1.0
161_4041,1.0
161_4963,1.0
161_6378,1.0
162_28,1.0
162_34,1.0
162_48,1.0
162_85,1.0
162_239,1.0
162_262,1.0
162_509,1.0
162_551,1.0
162_594,1.0
162_917,1.0
162_919,1.0
162_1017,1.0
162_1022,1.0
162_1025,1.0
162_1030,1.0
162_1274,1.0
162_1554,1.0
162_1907,1.0
162_2083,1.0
162_2150,1.0
162_2385,1.0
162_2810,1.0
162_3114,1.0
162_3398,1.0
162_3429,1.0
162_3964,1.0
162_4006,1.0
162_4306,1.0
163_165,1.0
163_318,1.0
163_356,1.0
163_589,1.0
163_1097,1.0
163_1327,1.0
163_1704,1.0
163_3208,1.0
163_6874,1.0
163_6934,1.0
163_7438,1.0
163_8636,1.0
164_337,1.0
164_2003,1.0
164_2081,1.0
164_2599,1.0
164_3911,1.0
164_3949,1.0
164_4018,1.0
164_4367,1.0
164_4996,1.0
164_5952,1.0
164_6296,1.0
164_6385,1.0
164_6867,1.0
164_7346,1.0
164_8464,1.0
164_8949,1.0
164_30810,1.0
164_30812,1.0
164_30820,1.0
164_33004,1.0
164_33493,1.0
164_33677,1.0
164_33838,1.0
164_34162,1.0
164_40815,1.0
164_41285,1.0
165_22,1.0
165_151,1.0
165_185,1.0
165_193,1.0
165_224,1.0
165_282,1.0
165_296,1.0
165_356,1.0
165_377,1.0
165_432,1.0
165_587,1.0
165_592,1.0
165_597,1.0
166_17,1.0
166_58,1.0
166_151,1.0
166_165,1.0
166_195,1.0
166_257,1.0
166_282,1.0
166_289,1.0
166_318,1.0
166_349,1.0
166_360,1.0
166_361,1.0
166_364,1.0
166_380,1.0
166_415,1.0
166_497,1.0
166_515,1.0
166_524,1.0
166_628,1.0
166_647,1.0
166_733,1.0
166_737,1.0
166_761,1.0
166_799,1.0
166_832,1.0
166_838,1.0
166_923,1.0
166_926,1.0
166_945,1.0
166_948,1.0
166_949,1.0
166_1007,1.0
166_1047,1.0
166_1120,1.0
166_1124,1.0
166_1179,1.0
166_1200,1.0
166_1204,1.0
166_1213,1.0
166_1219,1.0
166_1246,1.0
166_1267,1.0
166_1269,1.0
166_1282,1.0
166_1287,1.0
166_1291,1.0
166_1304,1.0
166_1320,1.0
166_1343,1.0
166_1358,1.0
166_1370,1.0
166_1378,1.0
166_1380,1.0
166_1389,1.0
166_1390,1.0
166_1408,1.0
166_1480,1.0
166_1562,1.0
166_1593,1.0
166_1616,1.0
166_1626,1.0
166_1629,1.0
166_1663,1.0
166_1672,1.0
166_1683,1.0
166_1711,1.0
166_1804,1.0
166_1835,1.0
166_1932,1.0
166_1943,1.0
166_1957,1.0
166_1961,1.0
166_2005,1.0
166_2012,1.0
166_2014,1.0
166_2016,1.0
166_2020,1.0
166_2054,1.0
166_2067,1.0
166_2245,1.0
166_2250,1.0
166_2302,1.0
166_2312,1.0
166_2321,1.0
166_2336,1.0
166_2359,1.0
166_2371,1.0
166_2376,1.0
166_2382,1.0
166_2383,1.0
166_2405,1.0
166_2407,1.0
166_2478,1.0
166_2506,1.0
166_2567,1.0
166_2628,1.0
166_2641,1.0
166_2643,1.0
166_2757,1.0
166_2805,1.0
166_2861,1.0
166_2870,1.0
166_2872,1.0
166_2874,1.0
166_2881,1.0
166_2890,1.0
166_2961,1.0
166_3004,1.0
166_3061,1.0
166_3100,1.0
166_3101,1.0
166_3148,1.0
166_3155,1.0
166_3247,1.0
166_3248,1.0
166_3269,1.0
166_3358,1.0
166_3360,1.0
166_3466,1.0
166_3512,1.0
166_3686,1.0
166_3714,1.0
166_3751,1.0
166_3963,1.0
167_11,1.0
167_17,1.0
167_52,1.0
167_105,1.0
167_150,1.0
167_161,1.0
167_195,1.0
167_271,1.0
167_364,1.0
167_480,1.0
167_562,1.0
167_708,1.0
167_709,1.0
167_778,1.0
167_832,1.0
167_1028,1.0
167_1097,1.0
167_1101,1.0
167_1111,1.0
167_1230,1.0
167_1304,1.0
167_1380,1.0
168_10,1.0
168_110,1.0
168_165,1.0
168_288,1.0
169_29,1.0
169_94,1.0
169_337,1.0
169_441,1.0
169_539,1.0
169_541,1.0
169_587,1.0
169_590,1.0
169_628,1.0
169_778,1.0
169_915,1.0
169_916,1.0
169_954,1.0
169_1028,1.0
169_1035,1.0
169_1244,1.0
169_1408,1.0
169_1777,1.0
169_1935,1.0
169_2059,1.0
169_2248,1.0
169_2355,1.0
169_2617,1.0
169_2720,1.0
169_3147,1.0
169_3844,1.0
169_3916,1.0
169_3969,1.0
169_4161,1.0
169_4299,1.0
169_4639,1.0
169_4973,1.0
169_5418,1.0
169_5611,1.0
169_5620,1.0
169_5791,1.0
169_6187,1.0
169_6863,1.0
169_6942,1.0
169_7154,1.0
169_7445,1.0
169_8533,1.0
169_8969,1.0
169_27808,1.0
169_27846,1.0
169_34271,1.0
169_37731,1.0
169_40819,1.0
169_44004,1.0
169_44665,1.0
169_44694,1.0
169_47610,1.0
169_48780,1.0
169_49132,1.0
169_51084,1.0
169_52975,1.0
169_54286,1.0
169_56286,1.0
169_58559,1.0
169_59725,1.0
169_60599,1.0
169_63131,1.0
169_68135,1.0
170_50,1.0
170_858,1.0
170_1198,1.0
170_111759,1.0
171_1,1.0
171_19,1.0
171_25,1.0
171_47,1.0
171_147,1.0
171_162,1.0
171_175,1.0
171_196,1.0
171_249,1.0
171_306,1.0
171_322,1.0
171_339,1.0
171_348,1.0
171_493,1.0
171_494,1.0
171_508,1.0
171_517,1.0
171_539,1.0
171_555,1.0
171_589,1.0
171_648,1.0
171_741,1.0
171_1079,1.0
171_1080,1.0
171_1120,1.0
171_1204,1.0
171_1210,1.0
171_1216,1.0
171_1225,1.0
171_1227,1.0
171_1228,1.0
171_1234,1.0
171_1235,1.0
171_1245,1.0
171_1249,1.0
171_1270,1.0
171_1275,1.0
171_1288,1.0
171_1296,1.0
171_1303,1.0
171_1307,1.0
171_1321,1.0
171_1343,1.0
171_1407,1.0
171_1500,1.0
171_1597,1.0
171_1625,1.0
171_1676,1.0
171_1704,1.0
171_1784,1.0
171_1883,1.0
171_1916,1.0
171_2000,1.0
171_2138,1.0
171_2155,1.0
171_2268,1.0
171_2305,1.0
171_2490,1.0
171_2571,1.0
171_2580,1.0
171_2692,1.0
171_2716,1.0
171_2762,1.0
171_2871,1.0
171_2916,1.0
171_2918,1.0
171_2997,1.0
171_3019,1.0
171_3088,1.0
171_3105,1.0
171_3168,1.0
171_3175,1.0
171_3192,1.0
171_3253,1.0
171_3266,1.0
171_3275,1.0
171_3301,1.0
171_3362,1.0
171_3386,1.0
171_3396,1.0
171_3424,1.0
171_3429,1.0
171_3499,1.0
171_3526,1.0
171_3538,1.0
171_3717,1.0
171_3819,1.0
171_3852,1.0
171_3977,1.0
171_4027,1.0
171_4034,1.0
171_4265,1.0
171_4299,1.0
171_4310,1.0
171_4321,1.0
171_4344,1.0
171_4384,1.0
171_4571,1.0
171_4641,1.0
171_4720,1.0
171_4848,1.0
171_4898,1.0
171_4901,1.0
171_4971,1.0
171_4973,1.0
171_5171,1.0
171_5225,1.0
171_5378,1.0
171_5388,1.0
171_5401,1.0
171_5446,1.0
171_5464,1.0
171_5507,1.0
171_5785,1.0
171_5803,1.0
171_5810,1.0
171_5824,1.0
171_6218,1.0
171_6303,1.0
171_6331,1.0
171_6333,1.0
171_6370,1.0
171_6442,1.0
171_6535,1.0
171_6552,1.0
171_6595,1.0
171_6874,1.0
171_6893,1.0
171_6950,1.0
171_6953,1.0
171_7088,1.0
171_7147,1.0
171_7160,1.0
171_7324,1.0
171_7458,1.0
171_8361,1.0
171_8873,1.0
171_8917,1.0
171_30707,1.0
172_527,1.0
172_1408,1.0
172_1835,1.0
172_2572,1.0
172_2671,1.0
172_4308,1.0
172_4993,1.0
172_5324,1.0
172_5952,1.0
172_6155,1.0
172_6886,1.0
172_8533,1.0
172_37384,1.0
172_55872,1.0
172_64716,1.0
172_69122,1.0
172_69757,1.0
172_79132,1.0
172_84374,1.0
172_87869,1.0
172_88163,1.0
172_88405,1.0
172_91079,1.0
172_92509,1.0
172_95441,1.0
172_100383,1.0
172_103980,1.0
172_104211,1.0
172_106100,1.0
172_117590,1.0
172_135997,1.0
172_139385,1.0
172_140174,1.0
173_410,1.0
174_111,1.0
174_165,1.0
174_908,1.0
174_1240,1.0
174_1302,1.0
174_1954,1.0
174_2409,1.0
174_2985,1.0
174_3275,1.0
174_3476,1.0
174_3535,1.0
174_3704,1.0
174_3948,1.0
174_4299,1.0
174_4744,1.0
174_4973,1.0
174_5064,1.0
174_5853,1.0
174_5952,1.0
174_5995,1.0
174_6294,1.0
174_6365,1.0
174_6378,1.0
174_7147,1.0
174_7156,1.0
174_7263,1.0
174_7361,1.0
174_8665,1.0
174_44191,1.0
174_46578,1.0
174_48385,1.0
174_49651,1.0
174_54286,1.0
174_59387,1.0
174_60756,1.0
174_87485,1.0
174_94959,1.0
174_97225,1.0
174_99149,1.0
174_112852,1.0
174_122882,1.0
174_176371,1.0
174_177593,1.0
174_180031,1.0
175_7,1.0
175_11,1.0
175_32,1.0
175_186,1.0
175_246,1.0
175_300,1.0
175_337,1.0
175_342,1.0
175_350,1.0
175_377,1.0
175_454,1.0
175_457,1.0
175_480,1.0
175_508,1.0
175_509,1.0
175_527,1.0
175_539,1.0
175_569,1.0
175_587,1.0
175_595,1.0
175_661,1.0
175_710,1.0
175_786,1.0
175_802,1.0
175_848,1.0
175_1022,1.0
175_1086,1.0
175_1088,1.0
175_1090,1.0
175_1100,1.0
175_1120,1.0
175_1127,1.0
175_1193,1.0
175_1206,1.0
175_1210,1.0
175_1242,1.0
175_1246,1.0
175_1343,1.0
175_1408,1.0
175_1416,1.0
175_1438,1.0
175_1457,1.0
175_1476,1.0
175_1513,1.0
175_1586,1.0
175_1680,1.0
175_1704,1.0
175_1727,1.0
175_1784,1.0
175_1810,1.0
175_1911,1.0
175_2001,1.0
175_2052,1.0
175_2115,1.0
175_2212,1.0
175_2236,1.0
175_2268,1.0
175_2329,1.0
175_2335,1.0
175_2340,1.0
175_2355,1.0
175_2428,1.0
175_2439,1.0
175_2463,1.0
175_2496,1.0
175_2550,1.0
175_2571,1.0
175_2605,1.0
175_2657,1.0
175_2683,1.0
175_2700,1.0
175_2702,1.0
175_2779,1.0
175_2797,1.0
175_2881,1.0
175_2907,1.0
175_2961,1.0
175_2977,1.0
175_3005,1.0
175_3019,1.0
175_3135,1.0
175_3178,1.0
175_3186,1.0
175_3189,1.0
175_3253,1.0
175_3255,1.0
175_3259,1.0
175_3298,1.0
175_3325,1.0
175_3326,1.0
175_3422,1.0
175_3450,1.0
175_3534,1.0
175_3536,1.0
175_3608,1.0
175_3841,1.0
175_3868,1.0
175_3916,1.0
175_3949,1.0
175_3952,1.0
175_3977,1.0
175_4061,1.0
175_4062,1.0
175_4246,1.0
175_4262,1.0
176_3,1.0
176_34,1.0
176_1223,1.0
176_1446,1.0
176_1914,1.0
176_1923,1.0
176_2539,1.0
177_10,1.0
177_168,1.0
177_349,1.0
177_376,1.0
177_380,1.0
177_466,1.0
177_474,1.0
177_733,1.0
177_780,1.0
177_996,1.0
177_1037,1.0
177_1196,1.0
177_1200,1.0
177_1214,1.0
177_1261,1.0
177_1275,1.0
177_1320,1.0
177_1372,1.0
177_1375,1.0
177_1385,1.0
177_1527,1.0
177_1573,1.0
177_1580,1.0
177_1590,1.0
177_1604,1.0
177_1833,1.0
177_1917,1.0
177_1918,1.0
177_2001,1.0
177_2167,1.0
177_2288,1.0
177_2307,1.0
177_2617,1.0
177_2642,1.0
177_2741,1.0
177_2802,1.0
177_2815,1.0
178_223,1.0
178_541,1.0
178_608,1.0
178_858,1.0
178_908,1.0
178_1093,1.0
178_1208,1.0
178_2541,1.0
178_2580,1.0
178_2686,1.0
178_2692,1.0
178_2693,1.0
178_2712,1.0
178_2734,1.0
178_2997,1.0
178_3113,1.0
178_3175,1.0
178_3593,1.0
178_3623,1.0
178_3744,1.0
179_26,1.0
179_41,1.0
179_46,1.0
179_100,1.0
179_150,1.0
179_154,1.0
179_253,1.0
179_273,1.0
179_299,1.0
179_307,1.0
179_381,1.0
179_468,1.0
179_780,1.0
179_783,1.0
180_58559,1.0
180_60684,1.0
180_89745,1.0
180_91976,1.0
180_99114,1.0
180_109487,1.0
180_115149,1.0
181_150,1.0
181_235,1.0
181_293,1.0
181_377,1.0
181_380,1.0
181_485,1.0
181_520,1.0
181_736,1.0
181_788,1.0
181_1092,1.0
181_1097,1.0
181_1136,1.0
181_1200,1.0
181_1255,1.0
181_1327,1.0
181_1356,1.0
181_1371,1.0
181_1387,1.0
181_1464,1.0
181_1653,1.0
181_1673,1.0
181_1721,1.0
181_1722,1.0
181_1923,1.0
181_1984,1.0
181_2001,1.0
181_2115,1.0
181_2313,1.0
181_2329,1.0
181_2379,1.0
181_2502,1.0
181_2513,1.0
181_2542,1.0
181_2560,1.0
181_2710,1.0
181_2959,1.0
181_2986,1.0
181_3175,1.0
181_3421,1.0
181_3623,1.0
181_3624,1.0
181_3825,1.0
181_3977,1.0
181_3996,1.0
181_3997,1.0
181_4025,1.0
181_4085,1.0
181_4210,1.0
181_4701,1.0
181_4874,1.0
181_4963,1.0
181_5254,1.0
181_5459,1.0
181_5528,1.0
181_5541,1.0
181_5606,1.0
181_5673,1.0
181_5679,1.0
181_5944,1.0
181_5971,1.0
181_6156,1.0
181_6373,1.0
181_6537,1.0
181_6659,1.0
181_6942,1.0
181_7090,1.0
181_7156,1.0
181_7984,1.0
181_8370,1.0
181_8607,1.0
181_8874,1.0
181_8914,1.0
181_8950,1.0
181_8972,1.0
181_26558,1.0
181_26776,1.0
181_27317,1.0
181_27482,1.0
181_27773,1.0
181_31410,1.0
181_31658,1.0
181_36529,1.0
181_39446,1.0
181_43936,1.0
181_44665,1.0
181_45726,1.0
181_46976,1.0
181_47997,1.0
181_49651,1.0
181_51540,1.0
181_52281,1.0
181_53318,1.0
181_56145,1.0
181_62203,1.0
181_63072,1.0
181_64969,1.0
181_67255,1.0
181_71535,1.0
181_77307,1.0
181_79695,1.0
181_80463,1.0
181_82459,1.0
181_86347,1.0
181_90345,1.0
181_93510,1.0
181_94777,1.0
181_95510,1.0
181_96610,1.0
181_97752,1.0
181_101739,1.0
181_102686,1.0
181_103228,1.0
181_103688,1.0
181_106920,1.0
181_108727,1.0
181_109848,1.0
181_111384,1.0
181_112183,1.0
181_112556,1.0
181_122882,1.0
181_122912,1.0
181_128360,1.0
181_130840,1.0
181_135569,1.0
181_140174,1.0
181_141866,1.0
181_157361,1.0
181_158238,1.0
181_161956,1.0
181_168254,1.0
181_170945,1.0
181_175303,1.0
181_176801,1.0
181_193065,1.0
181_204698,1.0
182_3101,1.0
182_3827,1.0
182_4280,1.0
182_4306,1.0
182_4322,1.0
183_153,1.0
183_236,1.0
183_318,1.0
183_454,1.0
183_457,1.0
183_480,1.0
183_592,1.0
184_1097,1.0
184_1407,1.0
184_2541,1.0
184_2671,1.0
184_3052,1.0
184_3986,1.0
184_4022,1.0
184_4446,1.0
184_5349,1.0
184_5620,1.0
184_5679,1.0
184_5810,1.0
184_6378,1.0
184_7143,1.0
184_7254,1.0
184_31696,1.0
184_40815,1.0
185_296,1.0
185_541,1.0
185_589,1.0
185_648,1.0
185_778,1.0
185_780,1.0
185_788,1.0
185_912,1.0
185_1101,1.0
185_1172,1.0
185_1196,1.0
185_1200,1.0
185_1227,1.0
185_1263,1.0
185_1704,1.0
185_1721,1.0
185_1784,1.0
185_2028,1.0
185_2126,1.0
185_2571,1.0
185_2628,1.0
185_3100,1.0
185_3259,1.0
185_3910,1.0
185_4041,1.0
185_4226,1.0
185_4886,1.0
185_6377,1.0
185_7371,1.0
185_42632,1.0
186_110,1.0
186_231,1.0
186_364,1.0
186_595,1.0
186_1097,1.0
186_1193,1.0
186_1210,1.0
186_2087,1.0
186_2420,1.0
186_2541,1.0
186_3793,1.0
186_3897,1.0
186_4226,1.0
186_4995,1.0
186_5418,1.0
186_5445,1.0
186_5989,1.0
186_6377,1.0
186_6539,1.0
186_32587,1.0
187_1,1.0
187_13,1.0
187_165,1.0
187_223,1.0
187_288,1.0
187_293,1.0
187_442,1.0
187_500,1.0
187_514,1.0
187_546,1.0
187_588,1.0
187_592,1.0
187_736,1.0
187_742,1.0
187_879,1.0
187_886,1.0
187_1015,1.0
187_1126,1.0
187_1198,1.0
187_1207,1.0
187_1240,1.0
187_1258,1.0
187_1345,1.0
187_1388,1.0
187_1438,1.0
187_1459,1.0
187_1515,1.0
187_1590,1.0
187_1645,1.0
187_1676,1.0
187_1707,1.0
187_1756,1.0
187_1779,1.0
187_1831,1.0
187_1882,1.0
187_1911,1.0
187_1917,1.0
187_1968,1.0
187_1995,1.0
187_2004,1.0
187_2028,1.0
187_2107,1.0
187_2123,1.0
187_2279,1.0
187_2294,1.0
187_2302,1.0
187_2329,1.0
187_2334,1.0
187_2355,1.0
187_2513,1.0
187_2707,1.0
187_2716,1.0
187_2717,1.0
187_2788,1.0
187_2804,1.0
187_2953,1.0
187_3033,1.0
187_3087,1.0
187_3510,1.0
187_3527,1.0
187_3624,1.0
187_3785,1.0
187_3793,1.0
187_3826,1.0
187_3863,1.0
187_3948,1.0
187_3969,1.0
187_3986,1.0
187_4002,1.0
187_4084,1.0
187_4085,1.0
187_4102,1.0
187_4124,1.0
187_4223,1.0
187_4306,1.0
187_4343,1.0
187_4718,1.0
187_4744,1.0
187_4873,1.0
187_4878,1.0
187_4896,1.0
187_4974,1.0
187_4993,1.0
187_5110,1.0
187_5293,1.0
187_5323,1.0
187_5463,1.0
187_5481,1.0
187_5507,1.0
187_5528,1.0
187_5572,1.0
187_5621,1.0
187_5669,1.0
187_6059,1.0
187_6063,1.0
187_6323,1.0
187_6482,1.0
187_6564,1.0
187_6595,1.0
187_6616,1.0
187_6793,1.0
187_6807,1.0
187_6874,1.0
187_6888,1.0
187_6936,1.0
187_6949,1.0
187_7143,1.0
187_7147,1.0
187_7448,1.0
187_7458,1.0
187_7827,1.0
187_8360,1.0
187_8371,1.0
187_8531,1.0
187_8644,1.0
187_8666,1.0
187_8783,1.0
187_8814,1.0
187_8874,1.0
187_8939,1.0
187_27192,1.0
187_27660,1.0
187_27674,1.0
187_27904,1.0
187_30825,1.0
187_31685,1.0
187_31804,1.0
187_34334,1.0
187_34532,1.0
187_36401,1.0
187_40412,1.0
187_41566,1.0
187_42725,1.0
187_43679,1.0
187_44004,1.0
187_44397,1.0
187_44828,1.0
187_44849,1.0
187_44972,1.0
187_45499,1.0
187_46530,1.0
187_46772,1.0
187_46970,1.0
187_47640,1.0
187_47810,1.0
187_47830,1.0
187_47999,1.0
187_48262,1.0
187_48543,1.0
187_48997,1.0
187_49263,1.0
187_49276,1.0
187_49396,1.0
187_51412,1.0
187_51540,1.0
187_52287,1.0
187_52328,1.0
187_52722,1.0
187_52973,1.0
187_53004,1.0
187_53129,1.0
187_53996,1.0
187_54004,1.0
187_54372,1.0
187_54736,1.0
187_56145,1.0
187_56169,1.0
187_56171,1.0
187_56174,1.0
187_56757,1.0
187_56775,1.0
187_57640,1.0
187_57669,1.0
