movieId,imdbId,tmdbId
4860,87666,55727.0
4861,119682,15560.0
4862,102555,9585.0
4863,72979,14267.0
4864,105601,45929.0
4865,120681,768.0
4866,272020,2100.0
4867,200027,11091.0
4868,263101,3173.0
4869,227277,27092.0
4870,217355,23941.0
4871,246628,18192.0
4872,256103,11845.0
4873,243017,9081.0
4874,272152,167.0
4875,279286,34043.0
4876,245674,9378.0
4877,236019,27444.0
4878,246578,141.0
4879,253126,10034.0
4880,264796,11457.0
4881,243133,10778.0
4882,236000,78657.0
4883,234988,67385.0
4884,278102,151727.0
4885,249478,11456.0
4886,198781,585.0
4887,267804,10796.0
4888,275719,23949.0
4889,252503,11088.0
4890,256380,9889.0
4891,177888,140511.0
4892,246072,133115.0
4893,80130,45964.0
4894,86443,32014.0
4895,290332,13408.0
4896,241527,671.0
4897,245115,17731.0
4898,234354,20794.0
4899,265087,11469.0
4900,253798,14369.0
4901,266987,1535.0
4902,256009,1433.0
4903,247425,1999.0
4904,139951,58098.0
4905,70169,78076.0
4906,72747,87774.0
4907,68168,23847.0
4908,54177,50785.0
4909,82558,12472.0
4910,73233,42258.0
4911,76221,11834.0
4912,62994,16085.0
4913,53717,27405.0
4914,53472,269.0
4915,83630,16441.0
4916,74899,11422.0
4917,76342,31037.0
4918,52415,40739.0
4919,90095,10656.0
4920,35140,32847.0
4921,24264,39938.0
4922,42539,38766.0
4923,35957,43510.0
4924,62673,35284.0
4925,77321,14584.0
4926,209037,58886.0
4927,76299,72277.0
4928,75824,5781.0
4929,84809,23805.0
4930,60437,34388.0
4931,80646,39867.0
4932,80661,11033.0
4933,80671,69716.0
4934,80707,37835.0
4935,80715,33356.0
4936,80716,3537.0
4937,80724,38922.0
4938,80728,27145.0
4939,80736,8738.0
4940,80738,28614.0
4941,80745,3604.0
4942,52564,6974.0
4943,74157,26398.0
4944,75989,42218.0
4945,74483,10649.0
4946,82350,42566.0
4947,76070,17689.0
4948,51755,34084.0
4949,89348,15983.0
4950,85862,14854.0
4951,100054,10847.0
4952,89622,33525.0
4953,76535,27591.0
4954,54135,299.0
4955,93966,31945.0
4956,81568,42160.0
4957,86383,10650.0
4958,159273,8007.0
4959,242252,19076.0
4960,160403,81442.0
4961,282856,50562.0
4962,193560,13503.0
4963,240772,161.0
4964,233841,43774.0
4965,270259,31064.0
4966,50539,31682.0
4967,283509,8342.0
4968,261066,55479.0
4969,37515,4886.0
4970,20697,228.0
4971,87747,23111.0
4972,66195,42597.0
4973,211915,194.0
4974,277371,11397.0
4975,259711,1903.0
4976,280778,11889.0
4977,283431,28171.0
4978,259393,9523.0
4979,265666,9428.0
4980,101452,1649.0
4981,90852,11938.0
4982,52320,43143.0
4983,89283,35201.0
4984,60714,42724.0
4985,88103,24264.0
4986,84684,27150.0
4987,86346,26978.0
4988,94318,19209.0
4989,278488,8386.0
4990,268397,12589.0
4991,279889,12312.0
4992,35423,11232.0
4993,120737,120.0
4994,268995,11086.0
4995,268978,453.0
4996,228687,18939.0
4997,217331,12724.0
4998,51525,11414.0
4999,27532,31507.0
5000,64652,42612.0
5001,36323,18783.0
5002,68612,12593.0
5003,71913,14683.0
5004,63415,10794.0
5005,52182,43136.0
5006,105287,45491.0
5007,58672,5052.0
5008,51201,37257.0
5009,248667,8489.0
5010,265086,855.0
5011,245046,12660.0
5012,86619,10269.0
5013,280707,5279.0
5014,277027,10950.0
5015,285742,1365.0
5016,120824,6440.0
5017,45555,14580.0
5018,104922,49410.0
5019,48527,28296.0
5020,117653,24206.0
5021,74937,6037.0
5022,57490,42987.0
5023,105789,61418.0
5024,242795,27099.0
5025,273923,11857.0
5026,237534,6312.0
5027,99044,11595.0
5028,269746,24166.0
5029,109417,26337.0
5030,93106,59066.0
5031,87682,77985.0
5032,86205,77074.0
5033,100530,10170.0
5034,103129,18317.0
5035,66585,98491.0
5036,77289,26686.0
5037,48312,61934.0
5038,83951,27273.0
5039,82288,848.0
5040,87078,9610.0
5041,85542,15035.0
5042,80752,16127.0
5043,80754,31603.0
5044,80756,32020.0
5045,80771,33155.0
5046,160399,4965.0
5047,240468,11891.0
5048,281373,11888.0
5049,83511,150.0
5050,206608,35263.0
5051,243862,112.0
5052,268696,125717.0
5053,109288,20678.0
5054,85271,15050.0
5055,106770,10423.0
5056,71691,11710.0
5057,57071,17691.0
5058,74626,27378.0
5059,145046,57976.0
5060,66026,651.0
5061,87751,31955.0
5062,60955,20620.0
5063,55257,18647.0
5064,245844,11362.0
5065,265349,2637.0
5066,281358,10229.0
5067,294289,50819.0
5068,276501,12659.0
5069,270933,68149.0
5070,220514,41870.0
5071,220627,35650.0
5072,293416,9606.0
5073,208990,11447.0
5074,250081,16550.0
5075,219405,13915.0
5076,106223,34723.0
5077,97116,31674.0
5078,87233,52744.0
5079,47688,43340.0
5080,240900,20009.0
5081,188453,2084.0
5082,201899,50225.0
5083,295552,74692.0
5084,71266,39775.0
5085,46828,51044.0
5086,101891,29475.0
5087,78122,4267.0
5088,72353,4031.0
5089,82525,47871.0
5090,50781,11594.0
5091,70354,19562.0
5092,265298,11870.0
5093,233469,9884.0
5094,246894,11535.0
5095,265713,27593.0
5096,109190,11212.0
5097,24914,29887.0
5098,27527,32484.0
5099,28988,28345.0
5100,85891,69928.0
5101,86194,21921.0
5102,107985,21845.0
5103,108037,11528.0
5104,103186,2441.0
5105,69995,931.0
5106,275022,17130.0
5107,251114,10592.0
5108,251160,8470.0
5109,280030,16690.0
5110,247745,39939.0
5111,107034,9272.0
5112,253200,14778.0
5113,60200,19137.0
5114,44391,32499.0
5115,60218,8737.0
5116,50306,33668.0
5117,73026,39282.0
5118,68687,40687.0
5119,54269,37230.0
5120,69281,993.0
5121,75276,11698.0
5122,67803,41357.0
5123,70819,42458.0
5124,55539,93427.0
5125,81698,14475.0
5126,50294,43715.0
5127,259288,10052.0
5128,238546,11979.0
5129,260746,75151.0
5130,229002,35868.0
5131,207524,13791.0
5132,231956,27824.0
5133,184719,270306.0
5134,291341,9991.0
5135,265343,480.0
5136,275067,44340.0
5137,143861,18984.0
5138,301893,25006.0
5139,74174,23479.0
5140,77199,66946.0
5141,75718,19050.0
5142,61781,38442.0
5143,48310,108266.0
5144,51876,108267.0
5145,59415,39387.0
5146,216651,15999.0
5147,50986,614.0
5148,57889,56133.0
5149,46839,121703.0
5150,124185,77955.0
5151,243736,2752.0
5152,277434,10590.0
5153,204700,40723.0
5154,69729,29039.0
5155,68273,22910.0
5156,66830,42517.0
5157,94860,40364.0
5158,85380,115332.0
5159,104254,13225.0
5160,82559,21380.0
5161,110146,46717.0
5162,91295,63510.0
5163,92576,20465.0
5164,108395,35614.0
5165,80057,7219.0
5166,27286,35810.0
5167,39645,18649.0
5168,43983,18646.0
5169,38057,17058.0
5170,278295,13950.0
5171,268695,2135.0
5172,290212,15186.0
5173,127516,43997.0
5174,99566,31651.0
5175,99768,47869.0
5176,160498,207490.0
5177,35015,965.0
5178,109855,33135.0
5179,80798,10889.0
5180,80813,16149.0
5181,80836,54287.0
5182,80846,25628.0
5183,80850,65262.0
5184,80855,10935.0
5185,80863,44004.0
5186,80888,22288.0
5187,80889,32030.0
5188,80895,119617.0
5189,80904,29343.0
5190,80928,39503.0
5192,80934,7988.0
5193,80948,15310.0
5194,76276,17909.0
5195,81027,22130.0
5196,81059,26843.0
5197,81060,27458.0
5198,81070,14807.0
5199,81071,14729.0
5200,81109,46973.0
5201,81112,8690.0
5202,81176,39543.0
5203,81178,39578.0
5204,81182,3418.0
5205,81184,30924.0
5206,81186,14929.0
5207,81187,75552.0
5208,81237,18910.0
5210,81248,24919.0
5211,81249,26200.0
5212,81259,24825.0
5213,81268,38147.0
5214,76489,24032.0
5215,81269,26179.0
5216,81323,4499.0
5217,82924,11333.0
5218,268380,425.0
5219,120804,1576.0
5220,284490,5851.0
5221,216799,25014.0
5222,264761,15647.0
5223,256259,25110.0
5224,282864,38880.0
5225,245574,1391.0
5226,85154,18172.0
5227,55774,24248.0
5228,32520,14605.0
5229,125209,19797.0
5230,40679,17804.0
5231,35262,31805.0
5232,32993,13861.0
5233,38032,29021.0
5234,34116,31812.0
5235,105459,13006.0
5236,97106,28213.0
5237,83169,10627.0
5238,81420,42750.0
5239,81441,27930.0
5240,81445,259557.0
5241,81480,28124.0
5242,81485,41034.0
5243,81499,11563.0
5244,81506,15119.0
5245,81518,55792.0
5246,81529,12705.0
5247,76729,11006.0
5248,86325,15120.0
5249,81547,40072.0
5250,81562,21629.0
5251,81590,16026.0
5252,81609,2371.0
5253,81614,73134.0
5254,187738,36586.0
5255,279781,6020.0
5256,286162,39541.0
5257,123114,125764.0
5258,262432,18292.0
5259,54988,29394.0
5260,192745,112942.0
5261,67345,90974.0
5262,55200,29402.0
5263,58620,29396.0
5264,250305,15028.0
5265,266452,9275.0
5266,258000,4547.0
5267,265662,14635.0
5268,248190,29135.0
5269,254686,1791.0
5270,250282,184835.0
5271,273048,41756.0
5272,279065,35651.0
5273,188128,62956.0
5274,109217,116904.0
5275,68309,22784.0
5276,87100,40814.0
5277,87222,53426.0
5278,89167,24585.0
5279,102103,17990.0
5280,102829,129542.0
5281,96466,5678.0
5282,257756,11560.0
5283,283111,11452.0
5284,245407,18435.0
5285,246134,35944.0
5286,216689,64310.0
5287,98994,25501.0
5288,83590,26851.0
5289,39204,17487.0
5290,58100,34276.0
5291,42876,548.0
5292,76723,11590.0
5293,264472,1537.0
5294,264616,12149.0
5295,191074,44373.0
5296,253867,11812.0
5297,266391,35080.0
5298,219822,441.0
5299,259446,8346.0
5300,50086,14168.0
5301,72705,32617.0
5302,72737,31671.0
5303,99892,2565.0
5304,38890,307.0
5305,95989,15482.0
5306,93854,45878.0
5307,103035,6393.0
5308,94137,12154.0
5309,98966,11630.0
5310,90196,25133.0
5311,81738,21970.0
5312,264935,11892.0
5313,277296,9334.0
5314,291003,36093.0
5315,226935,35694.0
5316,157583,10491.0
5317,239507,70054.0
5318,271582,18323.0
5319,247586,18079.0
5320,160905,110989.0
5321,253840,35337.0
5322,262911,59199.0
5323,211443,11470.0
5324,282687,16643.0
5325,275309,1282.0
5326,281865,21220.0
5327,181912,52717.0
5328,287645,69324.0
5329,235737,11468.0
5330,274868,292917.0
5331,120467,19085.0
5332,88758,73462.0
5333,47892,26030.0
5334,99204,10164.0
5335,88931,42048.0
5336,79013,62001.0
5337,101701,28117.0
5338,95186,40555.0
5339,104466,28384.0
5340,65916,46691.0
5341,71746,27094.0
5342,91647,26725.0
5343,108311,17168.0
5344,88256,48482.0
5345,98513,56179.0
5346,100934,5203.0
5347,231448,13201.0
5348,278823,9689.0
5349,145487,557.0
5350,282771,69850.0
5351,289054,44768.0
5352,77234,1815.0
5353,68326,55106.0
5354,64117,28289.0
5355,74292,32037.0
5356,73043,39154.0
5357,110157,24767.0
5358,100196,33796.0
5359,102753,32221.0
5360,86397,28466.0
5361,103247,12227.0
5362,111701,43643.0
5363,241760,10985.0
5364,250797,2251.0
5365,239234,2894.0
5366,103253,20712.0
5367,91578,11240.0
5368,52600,46592.0
5369,71216,45186.0
5370,92652,86483.0
5371,78916,5425.0
5372,45591,14117.0
5373,50634,38360.0
5374,58007,29318.0
5375,38589,28907.0
5376,79429,39771.0
5377,276751,245.0
5378,121765,1894.0
5379,247199,4012.0
5380,278500,9026.0
5381,62790,42193.0
5382,77523,15417.0
5383,52905,11791.0
5384,51758,28577.0
5385,77838,13963.0
5386,50858,23102.0
5387,278435,1957.0
5388,278504,320.0
5389,166813,9023.0
5390,254199,27834.0
5391,268690,17734.0
5392,49038,24010.0
5393,51496,39435.0
5394,44557,24005.0
5395,71532,44800.0
5396,54022,24014.0
5397,44916,24008.0
5398,56406,53229.0
5399,47422,1936.0
5400,164184,4614.0
5401,279493,12277.0
5402,295480,267345.0
5403,277322,112991.0
5404,90570,15677.0
5405,37627,58455.0
5406,45679,36554.0
5407,211286,48216.0
5408,158033,41165.0
5409,105219,13153.0
5410,67756,811.0
5411,57541,43532.0
5412,80097,163907.0
5413,79788,7216.0
5414,280486,3132.0
5415,279778,9583.0
5416,298798,18408.0
5417,285441,13245.0
5418,258463,2501.0
5419,267913,9637.0
5420,245562,12100.0
5421,238924,16857.0
5422,282768,52258.0
5423,210065,10394.0
5424,242508,27451.0
5425,244479,15813.0
5426,68245,31591.0
5427,82146,18905.0
5428,87042,14774.0
5429,62626,4993.0
5430,108504,27052.0
5431,77621,34130.0
5432,95296,38950.0
5433,90021,17898.0
5434,40823,21635.0
5435,61770,27945.0
5436,51739,43139.0
5437,91472,30194.0
5438,100135,10169.0
5439,83015,27225.0
5440,41866,13909.0
5441,105631,103299.0
5442,103184,41805.0
5443,247444,35696.0
5444,275847,11544.0
5445,181689,180.0
5446,252444,9555.0
5447,286179,57022.0
5448,314166,17710.0
5449,280590,2022.0
5450,258273,50035.0
5451,265591,9719.0
5452,107438,11982.0
5453,107443,27224.0
5454,104897,12251.0
5455,102573,88818.0
5456,111653,30114.0
5457,105885,70489.0
5458,308506,21972.0
5459,120912,608.0
5460,289408,59387.0
5461,263725,26290.0
5462,305396,17043.0
5463,253556,6278.0
5464,257044,4147.0
5465,297721,16664.0
5466,269499,14651.0
5467,244094,96238.0
5468,50084,15096.0
5469,76100,19731.0
5470,44744,20324.0
5471,89798,49370.0
5472,68156,14902.0
5473,72976,42254.0
5474,68837,1842.0
5475,65234,2721.0
5476,220506,11442.0
5477,254455,1364.0
5478,271367,8869.0
5479,267626,8665.0
5480,243585,10996.0
5481,295178,818.0
5482,276033,18357.0
5483,303353,29047.0
5484,303243,45861.0
5485,271219,39141.0
5486,246500,33152.0
5487,74608,149445.0
5488,67227,10309.0
5489,79641,6404.0
5490,74205,19133.0
5491,49170,43199.0
5492,61653,43915.0
5493,61810,24130.0
5494,40866,43445.0
5495,60708,36645.0
5496,35160,5155.0
5497,59557,23728.0
5498,58888,3780.0
5499,75147,10786.0
5500,88286,8764.0
5501,295427,13908.0
5502,286106,2675.0
5503,265930,12308.0
5504,287717,9488.0
5505,279113,9962.0
5506,309377,9573.0
5507,295701,7451.0
5508,274309,2750.0
5509,303356,30586.0
5510,283288,61112.0
5511,285869,92384.0
5512,290823,43772.0
5513,327036,20337.0
5514,292066,27062.0
5515,120263,34070.0
5516,274117,6173.0
5517,232083,10305.0
5518,82054,42337.0
5519,65537,18694.0
5520,217119,74578.0
5521,93780,10081.0
5522,73631,11484.0
5523,180052,11692.0
5524,300532,9266.0
5525,246772,3640.0
5526,255589,8653.0
5527,256276,30072.0
5528,265459,9357.0
5529,261289,12771.0
5530,258153,9296.0
5531,281322,15070.0
5532,280424,26942.0
5533,283991,206042.0
5534,290662,26895.0
5535,268219,60608.0
5536,267563,146231.0
5537,300453,97447.0
5538,88885,11243.0
5539,90799,19975.0
5540,82186,10323.0
5541,102059,9595.0
5542,80931,28319.0
5543,78350,46878.0
5544,80025,24750.0
5545,51134,31393.0
5546,94597,24038.0
5547,109368,79783.0
5548,90966,9941.0
5549,53825,18639.0
5550,49452,39833.0
5551,37219,32858.0
5552,50894,3127.0
5553,94025,10859.0
5554,55623,32825.0
5555,83336,10725.0
5556,295254,9544.0
5557,187512,23967.0
5558,235553,57351.0
5559,270480,26165.0
5560,22599,31514.0
5561,103125,13571.0
5562,275688,26056.0
5563,269095,13536.0
5564,283026,20616.0
5565,309521,
5566,219756,96218.0
5567,84133,79319.0
5568,87507,16806.0
5569,68833,15516.0
5570,117883,9299.0
5571,294431,113369.0
5572,303714,10611.0
5573,265808,12770.0
5574,293662,4108.0
5575,269329,55903.0
5576,177746,46466.0
5577,280760,9685.0
5579,298238,87481.0
5580,106315,16370.0
5581,99128,18913.0
5582,103924,14361.0
5583,32390,41021.0
5584,99512,18943.0
5585,101821,32685.0
5586,64397,64079.0
5587,89274,18477.0
5588,77681,12262.0
5589,107212,33506.0
5590,70350,29515.0
5591,110557,41582.0
5592,91544,50382.0
5593,63356,42633.0
5595,76704,26680.0
5596,100666,34086.0
5597,103003,11504.0
5598,108258,23470.0
5599,22458,977.0
5600,80117,233.0
5601,39111,19049.0
5602,48281,5506.0
5603,44829,32961.0
5604,44876,32568.0
5605,171685,29698.0
5606,98354,22244.0
5607,292542,19460.0
5608,250258,575.0
5609,308208,10550.0
5610,280460,9034.0
5611,240510,9093.0
5612,280380,9039.0
5613,283832,1958.0
5614,274497,23550.0
5615,245171,68569.0
5616,272730,318535.0
5617,274812,11013.0
5618,245429,129.0
5619,326306,54714.0
5620,256415,11529.0
5621,290095,10771.0
5622,330136,38951.0
5623,285487,55018.0
5624,245479,44635.0
5625,179098,31005.0
5626,318068,72308.0
5627,284494,50123.0
5628,281364,2110.0
5629,298388,15173.0
5630,289765,9533.0
5631,289668,38866.0
5632,280491,4107.0
5633,246677,10575.0
5634,164810,47500.0
5635,265307,15720.0
5636,271259,9260.0
5637,101898,21828.0
5638,58379,1682.0
5639,64373,39462.0
5640,197521,18983.0
5641,95649,41971.0
5642,79668,33831.0
5643,95895,24348.0
5644,35211,19140.0
5645,103069,82545.0
5646,98575,37606.0
5647,119068,34600.0
5649,51554,11868.0
5650,86373,12921.0
5651,58230,19953.0
5652,103977,53049.0
5653,60315,10772.0
5654,93113,77079.0
5655,82362,74899.0
5656,273607,120694.0
5657,99581,12719.0
5658,84049,25001.0
5659,42898,43438.0
5660,58557,3092.0
5661,70680,4989.0
5662,120536,15313.0
5663,276816,12590.0
5664,297037,37964.0
5665,211465,7501.0
5666,292644,1809.0
5667,283084,13768.0
5668,283139,10994.0
5669,310793,1430.0
5670,328962,19973.0
5671,118756,40815.0
5672,313487,12600.0
5673,272338,8051.0
5674,269461,70443.0
5675,291502,12779.0
5676,186719,146269.0
5677,267248,15992.0
5678,227984,1613.0
5679,298130,565.0
5680,298744,14112.0
5681,292508,41324.0
5682,252480,15192.0
5683,293832,49872.0
5684,145937,21925.0
5685,296166,30309.0
5686,318034,16646.0
5687,296658,37288.0
5688,212604,20861.0
5689,101453,12647.0
5690,95327,12477.0
5691,107254,10285.0
5692,68931,19403.0
5693,76666,11009.0
5694,86361,10805.0
5695,75334,40064.0
5696,81696,17496.0
5697,81617,40969.0
5698,81635,76411.0
5699,80031,5917.0
5700,81693,31278.0
5701,81695,33670.0
5702,81747,47942.0
5703,81751,33076.0
5704,81764,44932.0
5705,81777,15668.0
5706,81964,30709.0
5707,81974,19429.0
5708,82001,140413.0
5709,82005,21294.0
5710,82045,11340.0
5711,82081,42142.0
5712,82085,11644.0
5713,82094,33721.0
5714,82111,36133.0
5715,82118,24124.0
5716,82122,34697.0
5717,82700,8691.0
5718,82138,53922.0
5719,82159,66592.0
5721,82175,25773.0
5722,82183,19123.0
5723,82200,26560.0
5724,82213,36220.0
5725,82222,225.0
5726,82242,24274.0
5727,82245,33016.0
5728,82247,26444.0
5729,82329,19114.0
5730,82332,17205.0
5731,82334,24740.0
5732,82351,10863.0
5733,82353,31679.0
5734,85518,15900.0
5735,77533,12237.0
5736,121261,15901.0
5737,121262,15902.0
5738,223249,
5739,223250,15904.0
5740,223251,97251.0
5741,82370,12579.0
5742,82382,85058.0
5743,82402,23668.0
5744,82404,70971.0
5745,82405,25113.0
5746,82431,28893.0
5747,82432,11646.0
5748,82436,5062.0
5749,82449,24634.0
5750,82457,75963.0
5751,82464,16124.0
5752,82477,21764.0
5753,82490,22435.0
5754,82497,42149.0
5755,82498,37936.0
5756,82507,73247.0
5757,175739,38255.0
5758,84090,46364.0
5759,82639,27016.0
5760,82640,35685.0
5761,82648,38665.0
5762,82661,265.0
5763,82671,2264.0
5764,82677,21874.0
5765,82679,41394.0
5766,82696,47957.0
5767,82755,31407.0
5768,82763,16471.0
5769,82764,63443.0
5770,82776,22171.0
5771,82782,39874.0
5772,82783,25468.0
5773,82801,19507.0
5774,82815,29072.0
5775,82816,75596.0
5776,82853,42146.0
5777,82894,17450.0
5778,82748,47886.0
5779,82910,31646.0
5780,82926,14269.0
5781,82948,41280.0
5782,82949,1672.0
5783,303326,35935.0
5784,288477,9645.0
5785,322802,9012.0
5786,259484,13098.0
5787,270707,13440.0
5788,286261,12454.0
5789,252223,31668.0
5790,309600,41645.0
5791,120679,1360.0
5792,299117,13441.0
5793,295725,45767.0
5794,209933,14626.0
5795,47880,48155.0
5796,61452,12208.0
5797,87075,11905.0
5798,180679,39497.0
5799,53804,1941.0
5800,58212,26685.0
5801,60921,31918.0
5802,58756,19662.0
5803,297181,8427.0
5804,304669,9021.0
5805,220331,277415.0
5806,246266,28988.0
5807,292501,52735.0
5808,210382,13526.0
5809,280665,9280.0
5810,298203,65.0
5811,260713,117520.0
5812,297884,10712.0
5813,287986,27204.0
5814,201020,152023.0
5815,297162,10167.0
5816,295297,672.0
5817,273435,16351.0
5818,313196,542.0
5819,308411,36584.0
5820,314725,30192.0
5821,312841,33251.0
5822,106215,25466.0
5823,101844,50677.0
5824,280870,2165.0
5825,36112,25037.0
5826,42895,11617.0
5827,108633,24909.0
5828,118735,81530.0
5829,263734,34341.0
5830,55207,18993.0
5831,271200,53000.0
5832,283644,29229.0
5833,280609,11880.0
5834,77549,63435.0
5835,99673,80849.0
5836,51745,1377.0
5837,213802,11629.0
5838,102368,2528.0
5839,99669,12716.0
5840,99266,12717.0
5841,102782,13888.0
5842,98520,48524.0
5843,103112,10750.0
5844,82951,44247.0
5845,82958,45226.0
5846,82969,96966.0
5847,82970,25566.0
5848,82992,109962.0
5849,81427,13386.0
5850,83000,43089.0
5851,83006,47888.0
5852,83033,20472.0
5853,81455,9538.0
5854,83064,14664.0
5855,83067,27997.0
5856,83089,49934.0
5857,83099,84735.0
5858,83109,9317.0
5859,83111,12528.0
5860,83113,47890.0
5861,86410,69014.0
5862,83133,21515.0
5863,83163,42371.0
5864,83170,26325.0
5865,83178,69169.0
5866,83189,31921.0
5867,83190,11524.0
5868,83193,109264.0
5869,83232,32077.0
5870,253586,326890.0
5871,230252,277724.0
5872,246460,36669.0
5873,283530,17187.0
5874,293815,10426.0
5875,295238,32625.0
5876,258068,8198.0
5877,303396,204372.0
5878,287467,64.0
5879,271263,13376.0
5880,283160,15074.0
5881,307479,2103.0
5882,133240,9016.0
5883,283632,16028.0
5884,103959,27070.0
5885,207198,5261.0
5886,239060,15514.0
5887,101356,23303.0
5888,118767,20992.0
5889,90368,66091.0
5890,279064,6007.0
5891,77713,25239.0
5892,71671,42453.0
5893,110308,25284.0
5894,177898,125337.0
5895,89378,7011.0
5896,213121,35612.0
5897,86911,10880.0
5898,84749,13945.0
5899,58777,14433.0
5900,289848,9932.0
5901,262396,13369.0
5902,268126,2757.0
5903,238380,7299.0
5904,273851,78022.0
5905,304729,279784.0
5906,186730,32273.0
5907,66065,26356.0
5908,218581,23990.0
5909,290329,4241.0
5910,83260,37335.0
5911,138902,34113.0
5912,83271,22257.0
5913,83276,35343.0
5914,83281,30142.0
5915,83284,17360.0
5916,83326,31695.0
5917,83365,76397.0
5918,83542,40952.0
5919,83557,38849.0
5920,83580,71524.0
5921,83591,43279.0
5922,80393,29743.0
5923,83598,41760.0
5924,83619,31665.0
5925,83629,40219.0
5926,83641,45840.0
5927,83642,16363.0
5928,83678,22023.0
5929,83686,171.0
5930,83693,73116.0
5931,83694,26639.0
5932,83702,42124.0
5933,83717,25297.0
5934,83726,39274.0
5935,83739,11564.0
5936,83745,67772.0
5937,83789,4202.0
5938,83806,17590.0
5939,182060,20787.0
5940,83869,28940.0
5941,303933,13497.0
5942,302640,11852.0
5943,252076,7303.0
5944,253754,201.0
5945,257360,2755.0
5946,243794,33504.0
5947,298856,21868.0
5948,319470,65684.0
5949,220580,10856.0
5950,271020,99826.0
5951,300214,18602.0
5952,167261,121.0
5953,245929,25838.0
5954,307901,1429.0
5955,168786,13435.0
5956,217505,3131.0
5957,313737,2642.0
5958,282120,14317.0
5959,272207,11022.0
5960,99091,24249.0
5961,99160,9491.0
5962,106453,2149.0
5963,54743,20139.0
5964,101606,32074.0
5965,75968,19067.0
5966,49414,53712.0
5967,50629,25848.0
5968,100143,14931.0
5969,110613,11317.0
5970,102492,4032.0
5971,96283,8392.0
5972,56417,31804.0
5973,120042,81048.0
5974,33152,12232.0
5975,49934,11706.0
5976,105809,61265.0
5977,66563,42569.0
5978,92206,25720.0
5979,50147,26946.0
5980,71222,16938.0
5981,55894,21143.0
5982,183056,61578.0
5983,45917,20424.0
5984,73115,4561.0
5985,249371,4435.0
5986,68575,16993.0
5987,199727,18002.0
5988,91814,21332.0
5989,264464,640.0
5990,255477,10599.0
5991,299658,1574.0
5992,274558,590.0
5993,290210,13560.0
5994,309912,29339.0
5995,253474,423.0
5996,305973,28028.0
5997,42325,41084.0
5998,106753,18773.0
5999,119273,16225.0
6000,80503,28679.0
6001,85794,262.0
6002,282698,15395.0
6003,290538,4912.0
6004,108471,107693.0
6005,330069,23626.0
6006,305711,12090.0
6007,245341,44233.0
6008,291172,35172.0
6009,246498,36273.0
6010,250347,14390.0
6011,284655,41209.0
6012,295289,9582.0
6013,257568,10628.0
6014,271668,11078.0
6015,287934,77633.0
6016,317248,598.0
6017,274428,99885.0
6018,285280,15842.0
6019,109034,24711.0
6020,26056,43886.0
6021,75675,11222.0
6022,103671,13199.0
6023,57869,8073.0
6024,118772,26393.0
6025,106500,15278.0
6026,114704,1484.0
6027,101748,14667.0
6028,61610,47263.0
6029,57083,18692.0
6030,56023,15734.0
6031,52918,34148.0
6032,79477,20813.0
6033,102500,53027.0
6034,59563,18894.0
6035,29453,26252.0
6036,89981,24742.0
6037,84737,19415.0
6038,100822,41927.0
6039,88414,5968.0
6040,282209,10727.0
6041,280653,9045.0
6042,311320,9082.0
6043,284203,92348.0
6044,86978,80965.0
6045,115781,14469.0
6046,71334,55909.0
6047,39305,20663.0
6048,54805,31916.0
6049,106833,61807.0
6050,74599,20639.0
6051,70155,7514.0
6052,63091,42645.0
6053,89444,29463.0
6054,58371,42795.0
6055,107079,39349.0
6056,265116,44164.0
6057,326769,12253.0
6058,309593,9358.0
6059,292506,1647.0
6060,280720,9027.0
6061,304267,125945.0
6062,308514,21189.0
6063,303361,10894.0
6064,49291,28528.0
6065,52911,34783.0
6066,79592,34374.0
6067,160611,12490.0
6068,39737,26761.0
6069,50985,35185.0
6070,105622,15802.0
6071,54417,39948.0
6072,64323,8286.0
6073,55597,43028.0
6074,83885,65300.0
6075,83888,24129.0
6076,83891,4628.0
6077,83908,4193.0
6078,83943,10724.0
6079,83947,89571.0
6080,83960,32065.0
6081,83996,11915.0
6082,85622,42136.0
6083,85640,28307.0
6084,84088,37917.0
6085,84099,70011.0
6086,84112,37191.0
6087,84117,210092.0
6088,84171,3028.0
6089,84189,29224.0
6090,84210,81001.0
6091,84228,8219.0
6092,84234,27088.0
6093,84237,10150.0
6094,85852,20980.0
6095,84266,16407.0
6096,84293,41913.0
6097,84298,30875.0
6098,84302,29450.0
6099,84316,27380.0
6100,84329,8288.0
6101,84335,15600.0
6102,83449,52083.0
6103,84351,124963.0
6104,84352,11949.0
6105,84354,42134.0
6106,84359,79257.0
6107,84422,42130.0
6108,84423,42131.0
6109,84445,41291.0
6110,84464,84784.0
6111,84469,23942.0
6112,84477,72340.0
6113,84481,32692.0
6114,84488,37997.0
6115,84489,27609.0
6116,84504,25872.0
6117,84538,83562.0
6118,84549,127.0
6119,84555,14645.0
6120,84556,27726.0
6121,84565,42135.0
6122,84597,21923.0
6123,84628,1563.0
6124,84633,17132.0
6125,84648,59533.0
6126,84654,2262.0
6127,84675,52772.0
6128,84690,46925.0
6129,84691,77073.0
6130,84704,76395.0
6131,83107,37607.0
6132,84719,30874.0
6133,84725,30363.0
6134,84728,49409.0
6135,84732,32048.0
6136,84740,48139.0
6137,84750,30584.0
6138,84756,48313.0
6139,84776,48249.0
6140,84777,29702.0
6141,84786,24830.0
