movieId,rating,title,genres
2923,4.0,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy
2924,4.583333333333333,Drunken Master (Jui kuen) (1978),Action|Comedy
2925,4.214285714285714,"Conformist, The (Conformista, Il) (1970)",Drama
2926,3.6666666666666665,Hairspray (1988),Comedy|Drama
2927,4.5,Brief Encounter (1946),Drama|Romance
2928,3.6666666666666665,"Razor's Edge, The (1984)",Drama
2929,3.892857142857143,Reds (1981),Drama|Romance
2930,4.0,Return with Honor (1998),Documentary
2932,4.0,Days of Heaven (1978),Drama
2935,4.2,"Lady Eve, The (1941)",Comedy|Romance
2936,4.25,Sullivan's Travels (1941),Adventure|Comedy|Romance
2937,4.0,"Palm Beach Story, The (1942)",Comedy
2938,4.666666666666667,Man Facing Southeast (1986),Drama|Sci-Fi
2939,3.0,Niagara (1953),Drama|Thriller
2940,3.6875,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2941,3.25,South Pacific (1958),Musical|Romance|War
2942,3.216666666666667,Flashdance (1983),Drama|Romance
2943,2.6666666666666665,Indochine (1992),Drama|Romance
2944,3.6714285714285713,"Dirty Dozen, The (1967)",Action|Drama|War
2945,5.0,Mike's Murder (1984),Mystery
2946,3.5454545454545454,Help! (1965),Comedy|Musical
2947,3.7169811320754715,Goldfinger (1964),Action|Adventure|Thriller
2948,3.640625,From Russia with Love (1963),Action|Adventure|Thriller
2949,3.6451612903225805,Dr. No (1962),Action|Adventure|Thriller
2950,2.526315789473684,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2951,3.8947368421052633,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2952,3.5,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2953,2.467741935483871,Home Alone 2: Lost in New York (1992),Children|Comedy
2956,3.5,Someone to Watch Over Me (1987),Action|Crime|Thriller
2959,4.178217821782178,Fight Club (1999),Action|Crime|Drama|Thriller
2961,3.4545454545454546,"Story of Us, The (1999)",Comedy|Drama
2962,3.625,Fever Pitch (1997),Comedy|Romance
2964,3.125,Julien Donkey-Boy (1999),Drama
2966,3.5789473684210527,"Straight Story, The (1999)",Adventure|Drama
2967,3.4,"Bad Seed, The (1956)",Drama|Thriller
2968,3.5697674418604652,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2969,3.6666666666666665,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2970,3.6666666666666665,Fitzcarraldo (1982),Adventure|Drama
2971,4.1,All That Jazz (1979),Drama|Fantasy|Musical
2972,2.5,Red Sorghum (Hong gao liang) (1987),Drama|War
2973,4.178571428571429,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2974,1.5,Bats (1999),Horror|Thriller
2975,4.0,"Best Man, The (1999)",Comedy|Drama
2976,3.5476190476190474,Bringing Out the Dead (1999),Drama
2977,3.0,Crazy in Alabama (1999),Comedy|Drama
2978,3.1875,Three to Tango (1999),Comedy|Romance
2979,2.0,Body Shots (1999),Drama
2981,5.0,"Brother, Can You Spare a Dime? (1975)",Documentary
2982,5.0,"Guardian, The (1990)",Horror|Thriller
2983,4.0,"Ipcress File, The (1965)",Thriller
2984,5.0,On Any Sunday (1971),Documentary
2985,3.5948275862068964,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,2.763157894736842,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2987,3.6666666666666665,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2988,4.0,Melvin and Howard (1980),Drama
2989,3.5277777777777777,For Your Eyes Only (1981),Action|Adventure|Thriller
2990,3.2941176470588234,Licence to Kill (1989),Action|Adventure|Thriller
2991,3.625,Live and Let Die (1973),Action|Adventure|Thriller
2992,4.0,Rawhead Rex (1986),Horror|Thriller
2993,3.5588235294117645,Thunderball (1965),Action|Adventure|Thriller
2995,1.96875,House on Haunted Hill (1999),Horror|Thriller
2996,3.0,Music of the Heart (1999),Drama
2997,3.9563492063492065,Being John Malkovich (1999),Comedy|Drama|Fantasy
2998,4.0,Dreaming of Joseph Lees (1999),Drama|Romance
3000,4.131578947368421,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3001,2.0,"Suburbans, The (1999)",Drama
3002,3.75,My Best Fiend (Mein liebster Feind) (1999),Documentary
3003,1.0,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
3004,2.6153846153846154,"Bachelor, The (1999)",Comedy|Romance
3005,2.8833333333333333,"Bone Collector, The (1999)",Thriller
3006,3.8666666666666667,"Insider, The (1999)",Drama|Thriller
3007,4.178571428571429,American Movie (1999),Documentary
3008,3.5,Last Night (1998),Drama|Sci-Fi
3010,4.5,Rosetta (1999),Drama
3011,3.7,"They Shoot Horses, Don't They? (1969)",Drama
3013,2.5,Bride of Re-Animator (1990),Comedy|Horror
3015,3.3333333333333335,Coma (1978),Thriller
3016,3.7333333333333334,Creepshow (1982),Horror
3017,3.1,Creepshow 2 (1987),Horror
3018,3.8214285714285716,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,3.8333333333333335,Drugstore Cowboy (1989),Crime|Drama
3020,3.6129032258064515,Falling Down (1993),Action|Drama
3021,5.0,"Funhouse, The (1981)",Horror
3022,4.25,"General, The (1926)",Comedy|War
3024,3.6666666666666665,Piranha (1978),Horror|Sci-Fi
3025,3.0,Rough Night in Jericho (1967),Western
3028,2.75,"Taming of the Shrew, The (1967)",Comedy
3029,3.5,Nighthawks (1981),Action|Drama
3030,4.166666666666667,Yojimbo (1961),Action|Adventure
3031,3.0,Repossessed (1990),Comedy
3032,3.5714285714285716,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
3033,3.6206896551724137,Spaceballs (1987),Comedy|Sci-Fi
3034,3.7586206896551726,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,4.411764705882353,Mister Roberts (1955),Comedy|Drama|War
3036,4.0,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
3037,4.166666666666667,Little Big Man (1970),Western
3038,5.0,"Face in the Crowd, A (1957)",Drama
3039,3.625,Trading Places (1983),Comedy
3040,3.4166666666666665,Meatballs (1979),Comedy
3041,3.0,Meatballs Part II (1984),Comedy
3042,2.3333333333333335,Meatballs III (1987),Comedy
3043,1.0,Meatballs 4 (1992),Comedy
3044,3.875,Dead Again (1991),Mystery|Romance|Thriller
3045,3.0,Peter's Friends (1992),Comedy|Drama
3046,2.6666666666666665,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
3047,1.0,Experience Preferred... But Not Essential (1982),Drama
3048,3.5,Under the Rainbow (1981),Comedy
3051,3.1818181818181817,Anywhere But Here (1999),Comedy|Drama
3052,3.3227848101265822,Dogma (1999),Adventure|Comedy|Fantasy
3053,2.8,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3054,2.5714285714285716,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3055,3.5,Felicia's Journey (1999),Thriller
3057,3.5,Where's Marlowe? (1998),Comedy
3060,3.9285714285714284,"Commitments, The (1991)",Comedy|Drama|Musical
3061,3.590909090909091,Holiday Inn (1942),Comedy|Musical
3062,4.090909090909091,"Longest Day, The (1962)",Action|Drama|War
3063,3.4285714285714284,Poison Ivy (1992),Drama|Thriller
3064,2.6666666666666665,Poison Ivy: New Seduction (1997),Drama|Thriller
3066,3.35,Tora! Tora! Tora! (1970),Action|Drama|War
3067,4.0,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
3068,4.029411764705882,"Verdict, The (1982)",Drama|Mystery
3069,4.0,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
3070,3.909090909090909,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3071,4.2272727272727275,Stand and Deliver (1988),Comedy|Drama
3072,3.6621621621621623,Moonstruck (1987),Comedy|Romance
3074,3.8333333333333335,Jeremiah Johnson (1972),Western
3075,3.5,Repulsion (1965),Drama|Horror
3076,2.75,Irma la Douce (1963),Comedy
3077,4.055555555555555,42 Up (1998),Documentary
3078,3.75,Liberty Heights (1999),Drama
3079,3.9285714285714284,Mansfield Park (1999),Comedy|Drama|Romance
3081,3.625,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3082,3.138888888888889,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
3083,4.2,All About My Mother (Todo sobre mi madre) (1999),Drama
3086,4.0,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
3087,3.316666666666667,Scrooged (1988),Comedy|Fantasy|Romance
3088,4.2631578947368425,Harvey (1950),Comedy|Fantasy
3089,4.043478260869565,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3090,3.1666666666666665,Matewan (1987),Drama
3091,4.1,Kagemusha (1980),Drama|War
3093,3.0714285714285716,McCabe & Mrs. Miller (1971),Drama|Western
3094,2.6666666666666665,Maurice (1987),Drama|Romance
3095,4.064516129032258,"Grapes of Wrath, The (1940)",Drama
3096,3.9,My Man Godfrey (1957),Comedy
3097,3.7083333333333335,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3098,3.642857142857143,"Natural, The (1984)",Drama
3099,2.611111111111111,Shampoo (1975),Comedy|Drama|Romance
3100,3.5892857142857144,"River Runs Through It, A (1992)",Drama
3101,3.673469387755102,Fatal Attraction (1987),Drama|Thriller
3102,3.9,Jagged Edge (1985),Crime|Romance|Thriller
3103,3.0,Stanley & Iris (1990),Drama|Romance
3104,3.9655172413793105,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,3.8421052631578947,Awakenings (1990),Drama|Mystery
3106,3.6666666666666665,Come See the Paradise (1990),Drama|Romance
3107,3.359375,Backdraft (1991),Action|Drama
3108,3.635135135135135,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3109,4.0,"River, The (1984)",Drama
3110,3.6666666666666665,Country (1984),Drama
3111,4.222222222222222,Places in the Heart (1984),Drama
3112,5.0,'night Mother (1986),Drama
3113,2.026315789473684,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,3.844,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3115,3.6666666666666665,Flawless (1999),Drama
3116,4.0,Miss Julie (1999),Drama
3117,3.5,Ride with the Devil (1999),Drama|Romance|War
3118,3.5,Tumbleweeds (1999),Drama
3120,3.0,"Distinguished Gentleman, The (1992)",Comedy
3121,3.5,"Hitch-Hiker, The (1953)",Drama|Film-Noir
3122,3.0,Santa Fe Trail (1940),Drama|Romance|Western
3125,3.3,"End of the Affair, The (1999)",Drama
3127,2.8333333333333335,Holy Smoke (1999),Comedy|Drama
3128,3.25,"Map of the World, A (1999)",Drama
3129,4.0,Sweet and Lowdown (1999),Comedy|Drama
3130,2.5416666666666665,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3133,4.0,Go West (1925),Comedy|Western
3134,4.208333333333333,Grand Illusion (La grande illusion) (1937),Drama|War
3135,3.9444444444444446,"Great Santini, The (1979)",Drama
3136,3.0,"James Dean Story, The (1957)",Documentary
3138,3.0,Stealing Home (1988),Drama
3140,4.0,Three Ages (1923),Comedy
3141,3.625,"Two Jakes, The (1990)",Drama
3142,3.6,U2: Rattle and Hum (1988),Documentary|Musical
3143,4.0,Hell in the Pacific (1968),Drama|War
3144,2.5,"Glass Bottom Boat, The (1966)",Comedy|Romance
3145,3.1666666666666665,Cradle Will Rock (1999),Drama
3146,2.5,Deuce Bigalow: Male Gigolo (1999),Comedy
3147,3.9223300970873787,"Green Mile, The (1999)",Crime|Drama
3148,3.2435897435897436,"Cider House Rules, The (1999)",Drama
3150,4.0,"War Zone, The (1999)",Drama|Thriller
3152,3.9761904761904763,"Last Picture Show, The (1971)",Drama
3153,4.142857142857143,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3155,3.409090909090909,Anna and the King (1999),Drama|Romance
3156,2.9722222222222223,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3157,3.074074074074074,Stuart Little (1999),Children|Comedy|Fantasy
3158,3.5,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,3.3823529411764706,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3160,3.692982456140351,Magnolia (1999),Drama
3161,3.0,Onegin (1999),Drama|Romance
3163,3.7142857142857144,Topsy-Turvy (1999),Comedy|Drama|Musical
3165,5.0,Boiling Point (1993),Action|Drama
3166,4.0,Brenda Starr (1989),Adventure
3167,4.4375,Carnal Knowledge (1971),Comedy|Drama
3168,3.72,Easy Rider (1969),Adventure|Drama
3169,3.3461538461538463,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3171,4.25,Room at the Top (1959),Drama
3173,2.94,Any Given Sunday (1999),Drama
3174,3.3,Man on the Moon (1999),Comedy|Drama
3175,3.5076923076923077,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,3.5,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3177,3.1666666666666665,Next Friday (2000),Comedy
3178,3.6363636363636362,"Hurricane, The (1999)",Drama
3179,3.227272727272727,Angela's Ashes (1999),Drama
3180,2.0,Play it to the Bone (1999),Comedy|Drama
3181,3.8333333333333335,Titus (1999),Drama
3182,3.3125,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3183,3.5,"Third Miracle, The (1999)",Drama
3185,3.1923076923076925,Snow Falling on Cedars (1999),Drama
3186,3.625,"Girl, Interrupted (1999)",Drama
3188,3.5,"Life and Times of Hank Greenberg, The (1998)",Documentary
3189,3.388888888888889,My Dog Skip (1999),Children|Drama
3190,1.0,Supernova (2000),Adventure|Sci-Fi|Thriller
3192,4.0,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
3194,3.6818181818181817,"Way We Were, The (1973)",Drama|Romance
3196,3.95,Stalag 17 (1953),Drama|War
3197,3.25,"Presidio, The (1988)",Action|Crime|Romance|Thriller
3198,3.9523809523809526,Papillon (1973),Crime|Drama
3199,3.6666666666666665,Pal Joey (1957),Comedy|Drama|Musical|Romance
3200,4.3,"Last Detail, The (1973)",Comedy|Drama
3201,4.075,Five Easy Pieces (1970),Drama
3202,5.0,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
3203,3.8333333333333335,Dead Calm (1989),Thriller
3204,3.857142857142857,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3205,3.0,Black Sunday (La maschera del demonio) (1960),Horror
3206,2.75,Against All Odds (1984),Romance
3207,3.0,"Snows of Kilimanjaro, The (1952)",Adventure
3208,1.75,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3210,3.6153846153846154,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3211,4.0,"Cry in the Dark, A (1988)",Drama
3213,3.85,Batman: Mask of the Phantasm (1993),Animation|Children
3214,4.0,American Flyers (1985),Drama
3216,5.0,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
3217,4.0,"Star Is Born, A (1937)",Drama
3218,3.6,Poison (1991),Drama
3219,3.6923076923076925,Pacific Heights (1990),Mystery|Thriller
3221,4.0,"Draughtsman's Contract, The (1982)",Drama
3223,3.75,"Zed & Two Noughts, A (1985)",Drama
3224,3.75,Woman in the Dunes (Suna no onna) (1964),Drama
3225,2.6,Down to You (2000),Comedy|Romance
3232,4.0,Seven Chances (1925),Comedy
3235,3.0,Where the Buffalo Roam (1980),Comedy
3238,2.0,Eye of the Beholder (1999),Thriller
3239,4.0,Isn't She Great? (2000),Comedy
3240,2.5,"Big Tease, The (1999)",Comedy
3241,3.5,"Cup, The (Phörpa) (1999)",Comedy
3243,2.375,Encino Man (1992),Comedy
3244,3.607142857142857,"Goodbye Girl, The (1977)",Comedy|Romance
3245,4.5,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3246,3.9655172413793105,Malcolm X (1992),Drama
3247,3.054054054054054,Sister Act (1992),Comedy|Crime
3248,2.3666666666666667,Sister Act 2: Back in the Habit (1993),Comedy
3249,3.411764705882353,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3250,2.75,Alive (1993),Drama
3251,3.85,Agnes of God (1985),Drama|Mystery
3252,3.95,Scent of a Woman (1992),Drama
3253,3.391891891891892,Wayne's World (1992),Comedy
3254,3.1363636363636362,Wayne's World 2 (1993),Comedy
3255,3.4473684210526314,"League of Their Own, A (1992)",Comedy|Drama
3256,3.53125,Patriot Games (1992),Action|Crime|Drama|Thriller
3257,2.7241379310344827,"Bodyguard, The (1992)",Drama|Romance|Thriller
3258,2.857142857142857,Death Becomes Her (1992),Comedy|Fantasy
3259,3.1333333333333333,Far and Away (1992),Adventure|Drama|Romance
3260,3.823529411764706,Howards End (1992),Drama
3261,3.6666666666666665,Singles (1992),Comedy|Drama|Romance
3262,3.2916666666666665,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3263,3.3793103448275863,White Men Can't Jump (1992),Comedy|Drama
3264,2.8666666666666667,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3265,4.1,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3266,3.25,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3267,3.5714285714285716,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3268,1.8,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3269,2.625,Forever Young (1992),Drama|Romance|Sci-Fi
3270,3.6818181818181817,"Cutting Edge, The (1992)",Comedy|Drama|Romance
3271,3.3666666666666667,Of Mice and Men (1992),Drama
3272,3.3125,Bad Lieutenant (1992),Crime|Drama
3273,2.814814814814815,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3274,3.4545454545454546,Single White Female (1992),Drama|Thriller
3275,3.522727272727273,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3276,1.0,Gun Shy (2000),Comedy
3281,5.0,"Brandon Teena Story, The (1998)",Documentary
3282,4.0,Different for Girls (1996),Comedy
3284,3.5,They Might Be Giants (1971),Comedy|Mystery|Romance
3285,3.0185185185185186,"Beach, The (2000)",Adventure|Drama
3286,2.1666666666666665,Snow Day (2000),Comedy
3287,3.375,"Tigger Movie, The (2000)",Animation|Children
3289,4.0,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3292,3.5,"Big Combo, The (1955)",Film-Noir
3294,2.5,Eaten Alive (1977),Horror
3296,3.5625,To Sir with Love (1967),Drama
3298,3.3793103448275863,Boiler Room (2000),Crime|Drama|Thriller
3299,2.25,Hanging Up (2000),Comedy|Drama
3300,3.269230769230769,Pitch Black (2000),Horror|Sci-Fi|Thriller
3301,3.2115384615384617,"Whole Nine Yards, The (2000)",Comedy|Crime
3302,4.0,Beautiful People (1999),Comedy
3303,1.0,Black Tar Heroin: The Dark End of the Street (2000),Documentary
3304,3.3333333333333335,Blue Collar (1978),Crime|Drama
3306,4.375,"Circus, The (1928)",Comedy
3307,4.0,City Lights (1931),Comedy|Drama|Romance
3308,3.5,"Flamingo Kid, The (1984)",Comedy|Drama
3309,4.25,"Dog's Life, A (1918)",Comedy
3310,4.4375,"Kid, The (1921)",Comedy|Drama
3313,3.5,Class Reunion (1982),Comedy
3314,2.5,"Big Trees, The (1952)",Action|Drama
3316,2.227272727272727,Reindeer Games (2000),Action|Thriller
3317,3.842857142857143,Wonder Boys (2000),Comedy|Drama
3318,3.0,Deterrence (1999),Drama|Thriller
3320,4.5,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
3324,2.0714285714285716,Drowning Mona (2000),Comedy
3325,3.0,"Next Best Thing, The (2000)",Comedy|Drama
3326,2.3333333333333335,What Planet Are You From? (2000),Comedy|Sci-Fi
3327,3.0,Beyond the Mat (1999),Documentary
3328,3.725,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3329,4.0,The Year My Voice Broke (1987),Drama|Romance
3330,3.9285714285714284,Splendor in the Grass (1961),Drama|Romance
3331,4.0,My Tutor (1983),Drama
3334,3.78125,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3338,1.0,For All Mankind (1989),Documentary
3339,3.0,Cross of Iron (1977),War
3340,2.6666666666666665,Bride of the Monster (1955),Horror|Sci-Fi
3341,3.75,Born Yesterday (1950),Comedy
3342,4.0,Birdy (1984),Drama|War
3343,2.5,And God Created Woman (1988),Comedy|Drama|Romance
3344,3.5,Blood Feast (1963),Horror
3347,4.083333333333333,Never Cry Wolf (1983),Adventure|Drama
3349,4.0,"Perils of Pauline, The (1947)",Comedy
3350,3.75,"Raisin in the Sun, A (1961)",Drama
3351,3.0,Two Thousand Maniacs! (1964),Horror
3354,2.2666666666666666,Mission to Mars (2000),Sci-Fi
3355,3.7083333333333335,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3357,4.75,East-West (Est-ouest) (1999),Drama|Romance
3358,3.75,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3359,4.131578947368421,Breaking Away (1979),Comedy|Drama
3360,3.759259259259259,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3361,3.8068181818181817,Bull Durham (1988),Comedy|Drama|Romance
3362,4.086206896551724,Dog Day Afternoon (1975),Crime|Drama
3363,4.065789473684211,American Graffiti (1973),Comedy|Drama
3364,3.9285714285714284,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3365,3.7857142857142856,"Searchers, The (1956)",Drama|Western
3368,4.375,"Big Country, The (1958)",Romance|Western
3370,4.0,Betrayed (1988),Drama|Thriller
3371,3.75,Bound for Glory (1976),Drama
3377,3.5,Hangmen Also Die! (1943),Drama|War
3379,3.4166666666666665,On the Beach (1959),Drama
3380,2.5,Railroaded! (1947),Film-Noir
3384,4.166666666666667,"Taking of Pelham One Two Three, The (1974)",Action|Crime
3385,2.6666666666666665,Volunteers (1985),Comedy
3386,3.8214285714285716,JFK (1991),Drama|Mystery|Thriller
3387,3.4,Who's Harry Crumb? (1989),Comedy|Mystery
3388,2.388888888888889,Harry and the Hendersons (1987),Children|Comedy
3390,1.5,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
3391,3.3333333333333335,Who's That Girl? (1987),Comedy
3392,2.4,She-Devil (1989),Comedy
3393,2.0,Date with an Angel (1987),Comedy|Fantasy|Romance
3394,3.0,Blind Date (1987),Comedy|Romance
3395,2.8,Nadine (1987),Comedy
3396,3.9,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
3397,3.45,"Great Muppet Caper, The (1981)",Children|Comedy
3398,3.5,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3399,3.0,Sesame Street Presents Follow That Bird (1985),Children|Comedy
3400,2.0,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
3401,2.0,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3402,4.0,Turtle Diary (1985),Comedy|Drama|Romance
3404,3.0833333333333335,Titanic (1953),Action|Drama
3405,3.5625,"Night to Remember, A (1958)",Action|Drama
3406,4.125,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
3408,3.552941176470588,Erin Brockovich (2000),Drama
3409,3.0,Final Destination (2000),Drama|Thriller
3412,3.6875,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
3414,4.0,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
3415,3.25,"Mirror, The (Zerkalo) (1975)",Drama
3417,4.333333333333333,"Crimson Pirate, The (1952)",Adventure|Comedy
3418,3.533333333333333,Thelma & Louise (1991),Adventure|Crime|Drama
3420,3.6923076923076925,...And Justice for All (1979),Drama|Thriller
3421,3.805084745762712,Animal House (1978),Comedy
3422,3.4375,She's Gotta Have It (1986),Comedy|Romance
3423,4.0,School Daze (1988),Drama
3424,3.734375,Do the Right Thing (1989),Drama
3425,3.0,Mo' Better Blues (1990),Drama|Musical
3426,3.4166666666666665,Jungle Fever (1991),Drama|Romance
3427,1.5,Coogan's Bluff (1968),Crime
3428,3.0,"Champ, The (1979)",Drama
3429,4.0,Creature Comforts (1989),Animation|Comedy
3430,2.5714285714285716,Death Wish (1974),Action|Crime|Drama
3431,2.5,Death Wish 2 (1982),Action|Drama
3432,1.0,Death Wish 3 (1985),Action|Drama
3434,4.0,Death Wish 5: The Face of Death (1994),Action|Drama
3435,4.15625,Double Indemnity (1944),Crime|Drama|Film-Noir
3436,2.5625,Dying Young (1991),Drama|Romance
3437,5.0,Cool as Ice (1991),Drama
3438,2.9722222222222223,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3439,2.5,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3440,1.6,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3441,2.75,Red Dawn (1984),Action|Drama|War
3442,2.5,Band of the Hand (1986),Action|Crime|Drama
3444,2.875,Bloodsport (1988),Action
3445,2.8333333333333335,Eyes of Laura Mars (1978),Mystery|Thriller
3446,3.0,Funny Bones (1995),Comedy|Drama
3447,5.0,"Good Earth, The (1937)",Drama
3448,3.660377358490566,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3449,3.5,"Good Mother, The (1988)",Drama
3450,3.2096774193548385,Grumpy Old Men (1993),Comedy
3451,3.6666666666666665,Guess Who's Coming to Dinner (1967),Drama
3452,3.0526315789473686,Romeo Must Die (2000),Action|Crime|Romance|Thriller
3453,3.0,Here on Earth (2000),Drama|Romance
3454,4.0,Whatever It Takes (2000),Comedy|Romance
3456,4.5,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
3457,3.8333333333333335,Waking the Dead (2000),Drama|Thriller
3459,4.0,Gothic (1986),Drama|Horror
3460,3.0,Hillbillys in a Haunted House (1967),Comedy
3461,3.230769230769231,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,4.359375,Modern Times (1936),Comedy|Drama|Romance
3463,1.0,Last Resort (National Lampoon's Last Resort) (1994),Comedy
3465,4.0,That's Life! (1986),Drama
3466,3.4,Heart and Souls (1993),Comedy|Fantasy
3467,3.8529411764705883,Hud (1963),Drama|Western
3468,4.108695652173913,"Hustler, The (1961)",Drama
3469,4.541666666666667,Inherit the Wind (1960),Drama
3470,4.375,Dersu Uzala (1975),Adventure|Drama
3471,3.903225806451613,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3474,4.0,Retroactive (1997),Sci-Fi|Thriller
3475,4.125,"Place in the Sun, A (1951)",Drama|Romance
3476,3.9375,Jacob's Ladder (1990),Horror|Mystery
3477,3.55,Empire Records (1995),Comedy|Drama
3478,3.3333333333333335,"Bamba, La (1987)",Drama
3479,3.4761904761904763,Ladyhawke (1985),Adventure|Fantasy|Romance
3480,3.7142857142857144,Lucas (1986),Drama|Romance
3481,3.960227272727273,High Fidelity (2000),Comedy|Drama|Romance
3483,3.25,"Road to El Dorado, The (2000)",Animation|Children
3484,2.6363636363636362,"Skulls, The (2000)",Thriller
3487,3.0,El Dorado (1966),Western
3489,3.116279069767442,Hook (1991),Adventure|Comedy|Fantasy
3490,3.0,Horror Express (1972),Horror
3491,4.0,My Chauffeur (1986),Comedy
3492,4.0,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
3494,3.3461538461538463,True Grit (1969),Adventure|Drama|Western
3495,4.0,Roadside Prophets (1992),Comedy|Drama
3496,3.5,Madame Sousatzka (1988),Drama
3497,3.0,Max Dugan Returns (1983),Comedy
3498,3.923076923076923,Midnight Express (1978),Drama
